ef_id,entity_id,entity_name,ef_value,ef_unit,confidence,is_outlier,multiplier_applied,timestamp
ef_2ed25094,334111,334111 - Nitrous oxide,5.272399968533283e-05,kg/USD,0.7,False,False,2025-03-13
ef_389157af,334111,334111 - Sulfur hexafluoride,2.0462255947363133e-08,kg/USD,0.7,False,False,2025-03-13
ef_ec5f5235,334111,334111 - HFCs and PFCs unspecified,4.5492498249688e-06,kg CO2e,0.7,False,False,2025-03-13
ef_e3e20c50,334112,334112 - Carbon dioxide,0.2669818204314295,kg/USD,0.7,True,False,2025-03-13
ef_e9d2e5c5,334112,334112 - Methane,0.0014193231151521,kg/USD,0.7,False,False,2025-03-13
ef_4dd689a1,334112,334112 - Nitrous oxide,3.8128309393635926e-05,kg/USD,0.7,False,False,2025-03-13
ef_b139e0a8,334112,334112 - Sulfur hexafluoride,1.9844811993209035e-08,kg/USD,0.7,False,False,2025-03-13
ef_b3e87d22,334112,334112 - HFCs and PFCs unspecified,4.072495384605001e-06,kg CO2e,0.7,False,False,2025-03-13
ef_a04b744d,334118,334118 - Carbon dioxide,0.2674498533115063,kg/USD,0.7,True,False,2025-03-13
ef_701586e5,334118,334118 - Methane,0.0016641779523299,kg/USD,0.7,False,False,2025-03-13
ef_2b36b80a,334118,334118 - Nitrous oxide,4.459214006373337e-05,kg/USD,0.7,False,False,2025-03-13
ef_6f8ed2c8,334118,334118 - Sulfur hexafluoride,2.0061024173447173e-08,kg/USD,0.7,False,False,2025-03-13
ef_b2d162e9,334118,334118 - HFCs and PFCs unspecified,4.5361958707079e-06,kg CO2e,0.7,False,False,2025-03-13
ef_22aaf6c9,334210,334210 - Carbon dioxide,0.2983160049390717,kg/USD,0.7,True,False,2025-03-13
ef_ddc7a9c2,334210,334210 - Methane,0.0013565479093304,kg/USD,0.7,False,False,2025-03-13
ef_9f5c1212,334210,334210 - Nitrous oxide,2.8995827461088e-05,kg/USD,0.7,False,False,2025-03-13
ef_60942c4f,334210,334210 - Sulfur hexafluoride,2.2094966672636625e-08,kg/USD,0.7,False,False,2025-03-13
ef_90c690e1,334210,334210 - HFCs and PFCs unspecified,4.8838819599435e-06,kg CO2e,0.7,False,False,2025-03-13
ef_f69a8243,334220,334220 - Carbon dioxide,0.292614360558953,kg/USD,0.7,True,False,2025-03-13
ef_9972a6b7,334220,334220 - Methane,0.0014974580295299,kg/USD,0.7,False,False,2025-03-13
ef_e6e4f5f3,334220,334220 - Nitrous oxide,2.842627228141215e-05,kg/USD,0.7,False,False,2025-03-13
ef_c02a204b,334220,334220 - Sulfur hexafluoride,2.2547760461689943e-08,kg/USD,0.7,False,False,2025-03-13
ef_8c10eb46,334220,334220 - HFCs and PFCs unspecified,6.3938806627586995e-06,kg CO2e,0.7,False,False,2025-03-13
ef_cab9308c,334290,334290 - Carbon dioxide,0.3459698969652743,kg/USD,0.7,True,False,2025-03-13
ef_78adc2ca,334290,334290 - Methane,0.0016412712976444,kg/USD,0.7,False,False,2025-03-13
ef_51cf95b4,334290,334290 - Nitrous oxide,2.824819199020751e-05,kg/USD,0.7,False,False,2025-03-13
ef_0e4b2976,334290,334290 - Sulfur hexafluoride,3.1551123614392243e-08,kg/USD,0.7,False,False,2025-03-13
ef_f0428f60,334290,334290 - HFCs and PFCs unspecified,7.7715659187296e-06,kg CO2e,0.7,False,False,2025-03-13
ef_5fb746d2,334300,334300 - Carbon dioxide,0.2788626080109203,kg/USD,0.7,True,False,2025-03-13
ef_663a8792,334300,334300 - Methane,0.0015068458048695,kg/USD,0.7,False,False,2025-03-13
ef_5de07343,334300,334300 - Nitrous oxide,2.5546326486905747e-05,kg/USD,0.7,False,False,2025-03-13
ef_b6617d3f,334300,334300 - Sulfur hexafluoride,2.2136044230513983e-08,kg/USD,0.7,False,False,2025-03-13
ef_cbd51c1d,334300,334300 - HFCs and PFCs unspecified,7.1316703586948e-06,kg CO2e,0.7,False,False,2025-03-13
ef_1a4b5adb,334413,334413 - Carbon dioxide,0.3819980100513967,kg/USD,0.7,True,False,2025-03-13
ef_844fd74e,334413,334413 - Methane,0.0028527612444555,kg/USD,0.7,False,False,2025-03-13
ef_da572ae8,334413,334413 - Nitrous oxide,5.5854080386008143e-05,kg/USD,0.7,False,False,2025-03-13
ef_7cd38eee,334413,334413 - Sulfur hexafluoride,3.9988460938059047e-08,kg/USD,0.7,False,False,2025-03-13
ef_2ed87638,334413,334413 - HFCs and PFCs unspecified,8.9915041421391e-06,kg CO2e,0.7,False,False,2025-03-13
ef_1c861144,334418,334418 - Carbon dioxide,0.3966515321614294,kg/USD,0.7,True,False,2025-03-13
ef_dac8b99e,334418,334418 - Methane,0.0023243108560943,kg/USD,0.7,False,False,2025-03-13
ef_b4e20141,334418,334418 - Nitrous oxide,4.030981699391094e-05,kg/USD,0.7,False,False,2025-03-13
ef_1576dbea,334418,334418 - Sulfur hexafluoride,4.1205709884080794e-08,kg/USD,0.7,False,False,2025-03-13
ef_b4b04987,334418,334418 - HFCs and PFCs unspecified,8.9093596110217e-06,kg CO2e,0.7,False,False,2025-03-13
ef_41d89973,33441A,33441A - Carbon dioxide,0.3697098527313927,kg/USD,0.7,True,False,2025-03-13
ef_c3e1ed2f,33441A,33441A - Methane,0.0023576720511745,kg/USD,0.7,False,False,2025-03-13
ef_b6e1ba1c,33441A,33441A - Nitrous oxide,3.56535760513602e-05,kg/USD,0.7,False,False,2025-03-13
ef_f0010021,33441A,33441A - Sulfur hexafluoride,3.4983346739021894e-08,kg/USD,0.7,False,False,2025-03-13
ef_0c2f1760,33441A,33441A - HFCs and PFCs unspecified,1.07570864979469e-05,kg CO2e,0.7,False,False,2025-03-13
ef_234beb54,334510,334510 - Carbon dioxide,0.3366884432979038,kg/USD,0.7,True,False,2025-03-13
ef_b94b8bf3,334510,334510 - Methane,0.0022754723691297,kg/USD,0.7,False,False,2025-03-13
ef_258b372b,334510,334510 - Nitrous oxide,3.583870388691729e-05,kg/USD,0.7,False,False,2025-03-13
ef_e982e917,334510,334510 - Sulfur hexafluoride,2.9102005498285213e-08,kg/USD,0.7,False,False,2025-03-13
ef_f0e416d4,334510,334510 - HFCs and PFCs unspecified,1.08344833209924e-05,kg CO2e,0.7,False,False,2025-03-13
ef_f159bc86,334511,334511 - Carbon dioxide,0.2631559586927375,kg/USD,0.7,True,False,2025-03-13
ef_7b6484b0,334511,334511 - Methane,0.0018550222862116,kg/USD,0.7,False,False,2025-03-13
ef_a7242ebd,334511,334511 - Nitrous oxide,6.485072815758545e-05,kg/USD,0.7,False,False,2025-03-13
ef_1be40108,334511,334511 - Sulfur hexafluoride,2.4079820378596242e-08,kg/USD,0.7,False,False,2025-03-13
ef_c3e2f7a8,334511,334511 - HFCs and PFCs unspecified,5.19326396445e-06,kg CO2e,0.7,False,False,2025-03-13
ef_2bffe828,334512,334512 - Carbon dioxide,0.2571832694434812,kg/USD,0.7,True,False,2025-03-13
ef_6d07bcbd,334512,334512 - Methane,0.0018207706765153,kg/USD,0.7,False,False,2025-03-13
ef_3cbe16ed,334512,334512 - Nitrous oxide,6.246650528965857e-05,kg/USD,0.7,False,False,2025-03-13
ef_b210311f,334512,334512 - Sulfur hexafluoride,2.4030354942435818e-08,kg/USD,0.7,False,False,2025-03-13
ef_f7acea96,334512,334512 - HFCs and PFCs unspecified,5.5129122224859e-06,kg CO2e,0.7,False,False,2025-03-13
ef_79a337db,334513,334513 - Carbon dioxide,0.2602675671366548,kg/USD,0.7,True,False,2025-03-13
ef_404a65b4,334513,334513 - Methane,0.0019830527264643,kg/USD,0.7,False,False,2025-03-13
ef_c01ebf75,334513,334513 - Nitrous oxide,4.728246354784953e-05,kg/USD,0.7,False,False,2025-03-13
ef_436ff433,334513,334513 - Sulfur hexafluoride,2.1316935818803623e-08,kg/USD,0.7,False,False,2025-03-13
ef_5da6045b,334513,334513 - HFCs and PFCs unspecified,7.8705606771272e-06,kg CO2e,0.7,False,False,2025-03-13
ef_ce9c8a82,334514,334514 - Carbon dioxide,0.2732177717676717,kg/USD,0.7,True,False,2025-03-13
ef_6e6f7fc2,334514,334514 - Methane,0.0014462761712707,kg/USD,0.7,False,False,2025-03-13
ef_c110492b,334514,334514 - Nitrous oxide,5.422987624193781e-05,kg/USD,0.7,False,False,2025-03-13
ef_c9d3184f,334514,334514 - Sulfur hexafluoride,2.5240127282474897e-08,kg/USD,0.7,False,False,2025-03-13
ef_d81a669c,334514,334514 - HFCs and PFCs unspecified,4.8538990081208005e-06,kg CO2e,0.7,False,False,2025-03-13
ef_2c90979c,334515,334515 - Carbon dioxide,0.2625794534778544,kg/USD,0.7,True,False,2025-03-13
ef_3fa00e33,334515,334515 - Methane,0.0016111900586516,kg/USD,0.7,False,False,2025-03-13
ef_afdefec1,334515,334515 - Nitrous oxide,5.307671704859416e-05,kg/USD,0.7,False,False,2025-03-13
ef_3562aaa1,334515,334515 - Sulfur hexafluoride,2.2984645587826975e-08,kg/USD,0.7,False,False,2025-03-13
ef_671c8784,334515,334515 - HFCs and PFCs unspecified,5.1412850273928e-06,kg CO2e,0.7,False,False,2025-03-13
ef_a04f0498,334516,334516 - Carbon dioxide,0.2632515302285655,kg/USD,0.7,True,False,2025-03-13
ef_2fad85a3,334516,334516 - Methane,0.0016748835648841,kg/USD,0.7,False,False,2025-03-13
ef_1ef16bd3,334516,334516 - Nitrous oxide,5.6183699401997005e-05,kg/USD,0.7,False,False,2025-03-13
ef_c86f726c,334516,334516 - Sulfur hexafluoride,2.4149166494048285e-08,kg/USD,0.7,False,False,2025-03-13
ef_31f35103,334516,334516 - HFCs and PFCs unspecified,5.6395201756966e-06,kg CO2e,0.7,False,False,2025-03-13
ef_dcef4aa1,334517,334517 - Carbon dioxide,0.267283437776169,kg/USD,0.7,True,False,2025-03-13
ef_13925106,334517,334517 - Methane,0.0014638622006557,kg/USD,0.7,False,False,2025-03-13
ef_705b252a,334517,334517 - Nitrous oxide,5.493803982124505e-05,kg/USD,0.7,False,False,2025-03-13
ef_ca7c78e3,334517,334517 - Sulfur hexafluoride,2.5031257410440413e-08,kg/USD,0.7,False,False,2025-03-13
ef_b28e6c44,334517,334517 - HFCs and PFCs unspecified,4.8509378875759006e-06,kg CO2e,0.7,False,False,2025-03-13
ef_3db50e63,33451A,33451A - Carbon dioxide,0.2779077712312544,kg/USD,0.7,True,False,2025-03-13
ef_cb8b5c99,33451A,33451A - Methane,0.0022443323802512,kg/USD,0.7,False,False,2025-03-13
ef_798762f1,33451A,33451A - Nitrous oxide,7.786682528238394e-05,kg/USD,0.7,False,False,2025-03-13
ef_a86ccd77,33451A,33451A - Sulfur hexafluoride,2.4554592668608666e-08,kg/USD,0.7,False,False,2025-03-13
ef_4007d0b7,33451A,33451A - HFCs and PFCs unspecified,5.3373177256882e-06,kg CO2e,0.7,False,False,2025-03-13
ef_53ee42aa,334610,334610 - Carbon dioxide,0.2800251637115774,kg/USD,0.7,True,False,2025-03-13
ef_8fbd3214,334610,334610 - Methane,0.0013752333642985,kg/USD,0.7,False,False,2025-03-13
ef_4a5dc308,334610,334610 - Nitrous oxide,2.6586344763626033e-05,kg/USD,0.7,False,False,2025-03-13
ef_bd3dee04,334610,334610 - Sulfur hexafluoride,2.1478977207518224e-08,kg/USD,0.7,False,False,2025-03-13
ef_50e4a82e,334610,334610 - HFCs and PFCs unspecified,5.5589496493814e-06,kg CO2e,0.7,False,False,2025-03-13
ef_e8d23689,335110,335110 - Carbon dioxide,1.1182342465071178,kg/USD,0.7,True,False,2025-03-13
ef_d7ea69bc,335110,335110 - Methane,0.003863282476095,kg/USD,0.7,False,False,2025-03-13
ef_9f0bee58,335110,335110 - Nitrous oxide,0.0001388817812114,kg/USD,0.7,False,False,2025-03-13
ef_c40a0f0f,335110,335110 - Sulfur hexafluoride,2.5409384155910932e-08,kg/USD,0.7,False,False,2025-03-13
ef_6b4d7b82,335110,335110 - HFCs and PFCs unspecified,7.1256398828319e-06,kg CO2e,0.7,False,False,2025-03-13
ef_64bb199b,335120,335120 - Carbon dioxide,0.880205966321369,kg/USD,0.7,True,False,2025-03-13
ef_17982399,335120,335120 - Methane,0.0036685245205457,kg/USD,0.7,False,False,2025-03-13
ef_a1396c0e,335120,335120 - Nitrous oxide,0.00012735827021,kg/USD,0.7,False,False,2025-03-13
ef_74f425de,335120,335120 - Sulfur hexafluoride,2.251350458149472e-08,kg/USD,0.7,False,False,2025-03-13
ef_e0286bae,335120,335120 - HFCs and PFCs unspecified,7.5112118476610995e-06,kg CO2e,0.7,False,False,2025-03-13
ef_9f6cec17,335210,335210 - Carbon dioxide,0.3247967106558586,kg/USD,0.7,True,False,2025-03-13
ef_e4cfe52d,335210,335210 - Methane,0.0024832649809346,kg/USD,0.7,False,False,2025-03-13
ef_68c0a190,335210,335210 - Nitrous oxide,4.0895545240961146e-05,kg/USD,0.7,False,False,2025-03-13
ef_86890cb8,335210,335210 - Sulfur hexafluoride,2.6742443295130837e-08,kg/USD,0.7,False,False,2025-03-13
ef_3fe1cddd,335210,335210 - HFCs and PFCs unspecified,1.14154158432834e-05,kg CO2e,0.7,False,False,2025-03-13
ef_308f186c,335220,335220 - Carbon dioxide,0.3767216979170446,kg/USD,0.7,True,False,2025-03-13
ef_1d63eb13,335220,335220 - Methane,0.0033226460537395,kg/USD,0.7,False,False,2025-03-13
ef_a696157b,335220,335220 - Nitrous oxide,4.332284722389528e-05,kg/USD,0.7,False,False,2025-03-13
ef_9bf04265,335220,335220 - Sulfur hexafluoride,3.032327985284176e-08,kg/USD,0.7,False,False,2025-03-13
ef_0ba6a99f,335220,335220 - HFCs and PFCs unspecified,1.8003239284948898e-05,kg CO2e,0.7,False,False,2025-03-13
ef_1757d8e3,335311,335311 - Carbon dioxide,0.3902260430057811,kg/USD,0.7,True,False,2025-03-13
ef_b3619930,335311,335311 - Methane,0.0028029679039335,kg/USD,0.7,False,False,2025-03-13
ef_934a66f6,335311,335311 - Nitrous oxide,3.065592699602093e-05,kg/USD,0.7,False,False,2025-03-13
ef_41e19d24,335311,335311 - Sulfur hexafluoride,3.0815088442281876e-08,kg/USD,0.7,False,False,2025-03-13
ef_11481de4,335311,335311 - HFCs and PFCs unspecified,1.99211839922563e-05,kg CO2e,0.7,False,False,2025-03-13
ef_4a76d17b,335312,335312 - Carbon dioxide,0.428006058355789,kg/USD,0.7,True,False,2025-03-13
ef_6fbccc60,335312,335312 - Methane,0.0032267284951568,kg/USD,0.7,False,False,2025-03-13
ef_ca1d5ca1,335312,335312 - Nitrous oxide,3.492736039714274e-05,kg/USD,0.7,False,False,2025-03-13
ef_4b3cb1a4,335312,335312 - Sulfur hexafluoride,3.241304836802875e-08,kg/USD,0.7,False,False,2025-03-13
ef_bfd07b71,335312,335312 - HFCs and PFCs unspecified,2.79818545802376e-05,kg CO2e,0.7,False,False,2025-03-13
ef_d555ce8b,335313,335313 - Carbon dioxide,0.3197606135453038,kg/USD,0.7,True,False,2025-03-13
ef_7985ff55,335313,335313 - Methane,0.0027135291608579,kg/USD,0.7,False,False,2025-03-13
ef_cb5b306c,335313,335313 - Nitrous oxide,4.434458556557141e-05,kg/USD,0.7,False,False,2025-03-13
ef_2d69c186,335313,335313 - Sulfur hexafluoride,2.5150804195417858e-08,kg/USD,0.7,False,False,2025-03-13
ef_8621af91,335313,335313 - HFCs and PFCs unspecified,1.24158250397982e-05,kg CO2e,0.7,False,False,2025-03-13
ef_20b9f64f,335314,335314 - Carbon dioxide,0.3572035920688363,kg/USD,0.7,True,False,2025-03-13
ef_9c457a5d,335314,335314 - Methane,0.0032032045954706,kg/USD,0.7,False,False,2025-03-13
ef_c5a53623,335314,335314 - Nitrous oxide,5.878156619629912e-05,kg/USD,0.7,False,False,2025-03-13
ef_e550f9e5,335314,335314 - Sulfur hexafluoride,3.400606598517087e-08,kg/USD,0.7,False,False,2025-03-13
ef_6ad5d6e8,335314,335314 - HFCs and PFCs unspecified,1.13348588248063e-05,kg CO2e,0.7,False,False,2025-03-13
ef_18a99a0c,335911,335911 - Carbon dioxide,0.3762315725168907,kg/USD,0.7,True,False,2025-03-13
ef_ec4406cc,335911,335911 - Methane,0.0024135217664575,kg/USD,0.7,False,False,2025-03-13
ef_eb57e45c,335911,335911 - Nitrous oxide,3.6875716756963686e-05,kg/USD,0.7,False,False,2025-03-13
ef_eb4bc666,335911,335911 - Sulfur hexafluoride,3.2711987178298246e-08,kg/USD,0.7,False,False,2025-03-13
ef_d4188cc4,335911,335911 - HFCs and PFCs unspecified,1.19987159157358e-05,kg CO2e,0.7,False,False,2025-03-13
ef_c0228d35,335912,335912 - Carbon dioxide,0.4091963693420083,kg/USD,0.7,True,False,2025-03-13
ef_79de81e0,335912,335912 - Methane,0.0017437019669136,kg/USD,0.7,False,False,2025-03-13
ef_a38f6eb1,335912,335912 - Nitrous oxide,2.511229514422598e-05,kg/USD,0.7,False,False,2025-03-13
ef_be4252bc,335912,335912 - Sulfur hexafluoride,4.3316786152750694e-08,kg/USD,0.7,False,False,2025-03-13
ef_1b823bf9,335912,335912 - HFCs and PFCs unspecified,8.0759485002301e-06,kg CO2e,0.7,False,False,2025-03-13
ef_fb73aa8d,335920,335920 - Carbon dioxide,0.282951305812191,kg/USD,0.7,True,False,2025-03-13
ef_c145fc34,335920,335920 - Methane,0.0019197440383961,kg/USD,0.7,False,False,2025-03-13
ef_23a6f280,335920,335920 - Nitrous oxide,3.8395744707370614e-05,kg/USD,0.7,False,False,2025-03-13
ef_9da7d11a,335920,335920 - Sulfur hexafluoride,2.1097504302989888e-08,kg/USD,0.7,False,False,2025-03-13
ef_dd56401e,335920,335920 - HFCs and PFCs unspecified,8.153340780385e-06,kg CO2e,0.7,False,False,2025-03-13
ef_967a014c,335930,335930 - Carbon dioxide,0.3201871184723844,kg/USD,0.7,True,False,2025-03-13
ef_e56b9c8e,335930,335930 - Methane,0.002151009014864,kg/USD,0.7,False,False,2025-03-13
ef_27c0bbdd,335930,335930 - Nitrous oxide,4.904707126372389e-05,kg/USD,0.7,False,False,2025-03-13
ef_32b7b9b8,335930,335930 - Sulfur hexafluoride,2.1265857946945953e-08,kg/USD,0.7,False,False,2025-03-13
ef_ba12897b,335930,335930 - HFCs and PFCs unspecified,8.1481247190242e-06,kg CO2e,0.7,False,False,2025-03-13
ef_47fa843b,335991,335991 - Carbon dioxide,0.2652477860563867,kg/USD,0.7,True,False,2025-03-13
ef_ec2253d8,335991,335991 - Methane,0.0020048103346287,kg/USD,0.7,False,False,2025-03-13
ef_aaa7f60e,335991,335991 - Nitrous oxide,3.5604637906689155e-05,kg/USD,0.7,False,False,2025-03-13
ef_7b81e47b,335991,335991 - Sulfur hexafluoride,2.0175930791957147e-08,kg/USD,0.7,False,False,2025-03-13
ef_98c35832,335991,335991 - HFCs and PFCs unspecified,9.4640985385509e-06,kg CO2e,0.7,False,False,2025-03-13
ef_3030008b,335999,335999 - Carbon dioxide,0.3842603093411054,kg/USD,0.7,True,False,2025-03-13
ef_e84defd5,335999,335999 - Methane,0.0024713141792137,kg/USD,0.7,False,False,2025-03-13
ef_6250d436,335999,335999 - Nitrous oxide,4.062216504561951e-05,kg/USD,0.7,False,False,2025-03-13
ef_d08a8880,335999,335999 - Sulfur hexafluoride,3.770519849389455e-08,kg/USD,0.7,False,False,2025-03-13
ef_d89cbfbd,335999,335999 - HFCs and PFCs unspecified,1.02975458724133e-05,kg CO2e,0.7,False,False,2025-03-13
ef_243e6032,336111,336111 - Carbon dioxide,0.9701871855367122,kg/USD,0.7,True,False,2025-03-13
ef_f76cafda,336111,336111 - Methane,0.006100780178745,kg/USD,0.7,False,False,2025-03-13
ef_33df4250,336111,336111 - Nitrous oxide,0.0002715265425475,kg/USD,0.7,False,False,2025-03-13
ef_5e594557,336111,336111 - Sulfur hexafluoride,6.855936811522018e-08,kg/USD,0.7,False,False,2025-03-13
ef_6b7e91ed,336111,336111 - HFCs and PFCs unspecified,2.19200293422024e-05,kg CO2e,0.7,False,False,2025-03-13
ef_f44e833b,336112,336112 - Carbon dioxide,0.7798775042014133,kg/USD,0.7,True,False,2025-03-13
ef_5a1b4f3e,336112,336112 - Methane,0.0050238107554241,kg/USD,0.7,False,False,2025-03-13
ef_f7d40d5b,336112,336112 - Nitrous oxide,0.0002019800093108,kg/USD,0.7,False,False,2025-03-13
ef_e1e83793,336112,336112 - Sulfur hexafluoride,5.7041396116652896e-08,kg/USD,0.7,False,False,2025-03-13
ef_25bf8f8b,336112,336112 - HFCs and PFCs unspecified,1.89138046275168e-05,kg CO2e,0.7,False,False,2025-03-13
ef_9d58a4c8,336120,336120 - Carbon dioxide,0.2944844179868957,kg/USD,0.7,True,False,2025-03-13
ef_3d722c2d,336120,336120 - Methane,0.0023063124469924,kg/USD,0.7,False,False,2025-03-13
ef_40a1096a,336120,336120 - Nitrous oxide,3.2038758066615036e-05,kg/USD,0.7,False,False,2025-03-13
ef_5c7bab3f,336120,336120 - Sulfur hexafluoride,2.8324126465601775e-08,kg/USD,0.7,False,False,2025-03-13
ef_26963442,336120,336120 - HFCs and PFCs unspecified,1.1066254925051e-05,kg CO2e,0.7,False,False,2025-03-13
ef_ccc2ffdc,336211,336211 - Carbon dioxide,0.7118327640643328,kg/USD,0.7,True,False,2025-03-13
ef_83ab09ce,336211,336211 - Methane,0.0046128861176722,kg/USD,0.7,False,False,2025-03-13
ef_0a29cf3d,336211,336211 - Nitrous oxide,0.0001796658052569,kg/USD,0.7,False,False,2025-03-13
ef_fe30b9ac,336211,336211 - Sulfur hexafluoride,5.30631761759068e-08,kg/USD,0.7,False,False,2025-03-13
ef_365aa0f6,336211,336211 - HFCs and PFCs unspecified,1.78075959353741e-05,kg CO2e,0.7,False,False,2025-03-13
ef_22f1a642,336212,336212 - Carbon dioxide,0.3066280743366626,kg/USD,0.7,True,False,2025-03-13
ef_9605b336,336212,336212 - Methane,0.0017643087715414,kg/USD,0.7,False,False,2025-03-13
ef_6230b744,336212,336212 - Nitrous oxide,2.283281906735448e-05,kg/USD,0.7,False,False,2025-03-13
ef_ba694cda,336212,336212 - Sulfur hexafluoride,3.67828320443955e-08,kg/USD,0.7,False,False,2025-03-13
ef_f34b9829,336212,336212 - HFCs and PFCs unspecified,8.9430980555961e-06,kg CO2e,0.7,False,False,2025-03-13
ef_cbdac6e3,336213,336213 - Carbon dioxide,0.2861967730614922,kg/USD,0.7,True,False,2025-03-13
ef_d0fa9888,336213,336213 - Methane,0.0040466277117888,kg/USD,0.7,False,False,2025-03-13
ef_99b559d8,336213,336213 - Nitrous oxide,0.0001048660113731,kg/USD,0.7,False,False,2025-03-13
ef_e7d1aecd,336213,336213 - Sulfur hexafluoride,3.6363312524433984e-08,kg/USD,0.7,False,False,2025-03-13
ef_ada8021a,336213,336213 - HFCs and PFCs unspecified,8.8310559273249e-06,kg CO2e,0.7,False,False,2025-03-13
ef_8ac6e58c,336214,336214 - Carbon dioxide,0.7748101817471922,kg/USD,0.7,True,False,2025-03-13
ef_1af5574a,336214,336214 - Methane,0.0049467935819086,kg/USD,0.7,False,False,2025-03-13
ef_75e11e88,336214,336214 - Nitrous oxide,0.0001975069965365,kg/USD,0.7,False,False,2025-03-13
ef_6a2e7238,336214,336214 - Sulfur hexafluoride,5.8064620031707536e-08,kg/USD,0.7,False,False,2025-03-13
ef_a014152a,336214,336214 - HFCs and PFCs unspecified,1.84276101928363e-05,kg CO2e,0.7,False,False,2025-03-13
ef_333daec6,336310,336310 - Carbon dioxide,0.3578671359320038,kg/USD,0.7,True,False,2025-03-13
ef_9181672f,336310,336310 - Methane,0.0027527297434502,kg/USD,0.7,False,False,2025-03-13
ef_efab8c80,336310,336310 - Nitrous oxide,2.825512851405827e-05,kg/USD,0.7,False,False,2025-03-13
ef_edd73f25,336310,336310 - Sulfur hexafluoride,2.8526693919442604e-08,kg/USD,0.7,False,False,2025-03-13
ef_3baf9707,336310,336310 - HFCs and PFCs unspecified,9.8050345999101e-06,kg CO2e,0.7,False,False,2025-03-13
ef_3574aa98,336320,336320 - Carbon dioxide,0.2457134328022493,kg/USD,0.7,True,False,2025-03-13
ef_2f831745,336320,336320 - Methane,0.0022490947583029,kg/USD,0.7,False,False,2025-03-13
ef_0b159091,336320,336320 - Nitrous oxide,4.236772706146529e-05,kg/USD,0.7,False,False,2025-03-13
ef_d44e1843,336320,336320 - Sulfur hexafluoride,3.8589522494860626e-08,kg/USD,0.7,False,False,2025-03-13
ef_280407ca,336320,336320 - HFCs and PFCs unspecified,6.942875561925801e-06,kg CO2e,0.7,False,False,2025-03-13
ef_9976b893,336350,336350 - Carbon dioxide,0.3440945534268629,kg/USD,0.7,True,False,2025-03-13
ef_71a036f6,336350,336350 - Methane,0.0026052528740309,kg/USD,0.7,False,False,2025-03-13
ef_9d7a910a,336350,336350 - Nitrous oxide,2.507427552385945e-05,kg/USD,0.7,False,False,2025-03-13
ef_680246b1,336350,336350 - Sulfur hexafluoride,2.8930905563426883e-08,kg/USD,0.7,False,False,2025-03-13
ef_9de78ab3,336350,336350 - HFCs and PFCs unspecified,9.5934212856551e-06,kg CO2e,0.7,False,False,2025-03-13
ef_335c1840,336360,336360 - Carbon dioxide,0.293553010165585,kg/USD,0.7,True,False,2025-03-13
ef_198e13c9,336360,336360 - Methane,0.0022947269913781,kg/USD,0.7,False,False,2025-03-13
ef_2880349c,336360,336360 - Nitrous oxide,4.05428961476467e-05,kg/USD,0.7,False,False,2025-03-13
ef_9eb01a91,336360,336360 - Sulfur hexafluoride,3.7177535561948264e-08,kg/USD,0.7,False,False,2025-03-13
ef_ac028089,336360,336360 - HFCs and PFCs unspecified,7.571365134198e-06,kg CO2e,0.7,False,False,2025-03-13
ef_e9107a3c,336370,336370 - Carbon dioxide,0.7957768475429456,kg/USD,0.7,True,False,2025-03-13
ef_48f3ba8f,336370,336370 - Methane,0.0034368293697508,kg/USD,0.7,False,False,2025-03-13
ef_5a28dd99,336370,336370 - Nitrous oxide,0.000101859536933,kg/USD,0.7,False,False,2025-03-13
ef_d6c817c5,336370,336370 - Sulfur hexafluoride,5.60893354650129e-08,kg/USD,0.7,False,False,2025-03-13
ef_bc3a6b8b,336370,336370 - HFCs and PFCs unspecified,1.33239553831549e-05,kg CO2e,0.7,False,False,2025-03-13
ef_4fbc2ad5,336390,336390 - Carbon dioxide,0.5639697769480061,kg/USD,0.7,True,False,2025-03-13
ef_d220b737,336390,336390 - Methane,0.0030732673820953,kg/USD,0.7,False,False,2025-03-13
ef_3f7aa92c,336390,336390 - Nitrous oxide,7.639335567551916e-05,kg/USD,0.7,False,False,2025-03-13
ef_9eeaea7a,336390,336390 - Sulfur hexafluoride,4.66582692719893e-08,kg/USD,0.7,False,False,2025-03-13
ef_24ca5998,336390,336390 - HFCs and PFCs unspecified,1.07706103143585e-05,kg CO2e,0.7,False,False,2025-03-13
ef_4b9ffdcd,3363A0,3363A0 - Carbon dioxide,0.3519672024834837,kg/USD,0.7,True,False,2025-03-13
ef_d493c1eb,3363A0,3363A0 - Methane,0.0027233971328136,kg/USD,0.7,False,False,2025-03-13
ef_0ae4cf84,3363A0,3363A0 - Nitrous oxide,3.0829325537136824e-05,kg/USD,0.7,False,False,2025-03-13
ef_68c4ae97,3363A0,3363A0 - Sulfur hexafluoride,2.9732513731815842e-08,kg/USD,0.7,False,False,2025-03-13
ef_cdb1e0cd,3363A0,3363A0 - HFCs and PFCs unspecified,9.5462738986826e-06,kg CO2e,0.7,False,False,2025-03-13
ef_7cf94f8f,336411,336411 - Carbon dioxide,0.358372378788924,kg/USD,0.7,True,False,2025-03-13
ef_ab7b6566,336411,336411 - Methane,0.0028096976947241,kg/USD,0.7,False,False,2025-03-13
ef_f242a574,336411,336411 - Nitrous oxide,2.6639163006014818e-05,kg/USD,0.7,False,False,2025-03-13
