entity_id,entity_name,entity_type,ef_value,ef_unit,region,source_dataset,confidence,timestamp,tags,is_outlier,metadata
OPENLCA_Textiles_Textiles_-_Production_Carbon_dioxide,Textiles - Production,process,1.4972201134420868,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Production_Methane,Textiles - Production,process,0.09590359556941415,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Production_Nitrous_oxide,Textiles - Production,process,0.018710197520855155,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Processing_Carbon_dioxide,Textiles - Processing,process,2.0079415327665844,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Processing_Methane,Textiles - Processing,process,0.12118254189647058,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Processing_Nitrous_oxide,Textiles - Processing,process,0.02318893861233727,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Distribution_Carbon_dioxide,Textiles - Distribution,process,4.008414321245261,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Distribution_Methane,Textiles - Distribution,process,0.17566583506140446,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Distribution_Nitrous_oxide,Textiles - Distribution,process,0.047430539447610144,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Use_Carbon_dioxide,Textiles - Use,process,2.36719654250579,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Use_Methane,Textiles - Use,process,0.1374068579947984,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Use_Nitrous_oxide,Textiles - Use,process,0.022453022242770376,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_End-of-life_Carbon_dioxide,Textiles - End-of-life,process,1.7138155055297812,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_End-of-life_Methane,Textiles - End-of-life,process,0.11116630971599947,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_End-of-life_Nitrous_oxide,Textiles - End-of-life,process,0.024027878699838273,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Recycling_Carbon_dioxide,Textiles - Recycling,process,2.423667829219587,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Recycling_Methane,Textiles - Recycling,process,0.15327124668107567,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Recycling_Nitrous_oxide,Textiles - Recycling,process,0.030961185154057963,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Disposal_Carbon_dioxide,Textiles - Disposal,process,3.805827458019451,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Disposal_Methane,Textiles - Disposal,process,0.1775435970188969,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Disposal_Nitrous_oxide,Textiles - Disposal,process,0.035976095250264406,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Transport_Carbon_dioxide,Textiles - Transport,process,3.6243740495715193,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Transport_Methane,Textiles - Transport,process,0.1951615128776076,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Transport_Nitrous_oxide,Textiles - Transport,process,0.031218162664727708,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Storage_Carbon_dioxide,Textiles - Storage,process,2.9974199419934204,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Storage_Methane,Textiles - Storage,process,0.13929162435490774,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Storage_Nitrous_oxide,Textiles - Storage,process,0.0227929057293681,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Extraction_Carbon_dioxide,Textiles - Extraction,process,1.275715786977904,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Extraction_Methane,Textiles - Extraction,process,0.04892277865858163,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Extraction_Nitrous_oxide,Textiles - Extraction,process,0.012875265845573166,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Refining_Carbon_dioxide,Textiles - Refining,process,5.398271900056764,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Refining_Methane,Textiles - Refining,process,0.20473201515273615,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Refining_Nitrous_oxide,Textiles - Refining,process,0.05279072944386625,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Assembly_Carbon_dioxide,Textiles - Assembly,process,2.0981460214875285,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Assembly_Methane,Textiles - Assembly,process,0.15255822784641,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Assembly_Nitrous_oxide,Textiles - Assembly,process,0.021999703100116837,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Packaging_Carbon_dioxide,Textiles - Packaging,process,0.608030448799547,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Packaging_Methane,Textiles - Packaging,process,0.030658416962351907,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Packaging_Nitrous_oxide,Textiles - Packaging,process,0.005886520819585625,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Maintenance_Carbon_dioxide,Textiles - Maintenance,process,3.1670255804797445,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Maintenance_Methane,Textiles - Maintenance,process,0.1427981389797715,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Maintenance_Nitrous_oxide,Textiles - Maintenance,process,0.023299536009665674,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Combustion_Carbon_dioxide,Textiles - Combustion,process,1.7139415945450847,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Combustion_Methane,Textiles - Combustion,process,0.07463712830610256,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Combustion_Nitrous_oxide,Textiles - Combustion,process,0.015189060539593218,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Treatment_Carbon_dioxide,Textiles - Treatment,process,0.8422652107119393,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Treatment"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Treatment_Methane,Textiles - Treatment,process,0.04609344083582205,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Treatment"", ""category"": ""Textiles""}"
OPENLCA_Textiles_Textiles_-_Treatment_Nitrous_oxide,Textiles - Treatment,process,0.012260449629370318,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Textiles', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Treatment"", ""category"": ""Textiles""}"
OPENLCA_Mining_Mining_-_Production_Carbon_dioxide,Mining - Production,process,1.226154803939262,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Production_Methane,Mining - Production,process,0.08223084279441215,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Production_Nitrous_oxide,Mining - Production,process,0.012238858608752535,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Processing_Carbon_dioxide,Mining - Processing,process,1.9780930285336606,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Processing_Methane,Mining - Processing,process,0.12358080255688571,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Processing_Nitrous_oxide,Mining - Processing,process,0.027436997016292666,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Distribution_Carbon_dioxide,Mining - Distribution,process,3.933456737463405,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Distribution_Methane,Mining - Distribution,process,0.20200779829192272,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Distribution_Nitrous_oxide,Mining - Distribution,process,0.04409025244331932,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Use_Carbon_dioxide,Mining - Use,process,3.665507213160556,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Use_Methane,Mining - Use,process,0.19586031328605608,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Use_Nitrous_oxide,Mining - Use,process,0.05040164991412584,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_End-of-life_Carbon_dioxide,Mining - End-of-life,process,4.554386224967354,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_End-of-life_Methane,Mining - End-of-life,process,0.2599458933216908,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_End-of-life_Nitrous_oxide,Mining - End-of-life,process,0.054894176717889355,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Recycling_Carbon_dioxide,Mining - Recycling,process,1.0793139185585892,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Recycling_Methane,Mining - Recycling,process,0.047759812172140065,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Recycling_Nitrous_oxide,Mining - Recycling,process,0.008971853621120685,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Disposal_Carbon_dioxide,Mining - Disposal,process,4.520370045128796,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Disposal_Methane,Mining - Disposal,process,0.238628271013655,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Disposal_Nitrous_oxide,Mining - Disposal,process,0.04225661856500641,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Transport_Carbon_dioxide,Mining - Transport,process,1.1328569917178546,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Transport_Methane,Mining - Transport,process,0.046007807326274595,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Transport_Nitrous_oxide,Mining - Transport,process,0.010573264943826276,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Storage_Carbon_dioxide,Mining - Storage,process,2.1921251052459816,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Storage_Methane,Mining - Storage,process,0.13088837690203783,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Storage_Nitrous_oxide,Mining - Storage,process,0.025038754627641765,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Extraction_Carbon_dioxide,Mining - Extraction,process,5.282339131798938,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Extraction_Methane,Mining - Extraction,process,0.22720357516318132,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Extraction_Nitrous_oxide,Mining - Extraction,process,0.05012020672608845,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Refining_Carbon_dioxide,Mining - Refining,process,1.9934662871702242,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Refining_Methane,Mining - Refining,process,0.10473419344082485,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Refining_Nitrous_oxide,Mining - Refining,process,0.02198099868411639,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Assembly_Carbon_dioxide,Mining - Assembly,process,3.005839829488489,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Assembly_Methane,Mining - Assembly,process,0.19243403818863608,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Assembly_Nitrous_oxide,Mining - Assembly,process,0.03509245863266116,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Packaging_Carbon_dioxide,Mining - Packaging,process,4.278951442576912,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Packaging_Methane,Mining - Packaging,process,0.19757491792792617,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Packaging_Nitrous_oxide,Mining - Packaging,process,0.04617907047094317,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Maintenance_Carbon_dioxide,Mining - Maintenance,process,2.7261522730128256,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Maintenance_Methane,Mining - Maintenance,process,0.10504368855366333,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Maintenance_Nitrous_oxide,Mining - Maintenance,process,0.026971147333195434,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Combustion_Carbon_dioxide,Mining - Combustion,process,2.1573964523545004,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Combustion_Methane,Mining - Combustion,process,0.10266820086371486,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Mining""}"
OPENLCA_Mining_Mining_-_Combustion_Nitrous_oxide,Mining - Combustion,process,0.020636104245574653,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Mining', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Mining""}"
