entity_id,entity_name,entity_type,ef_value,ef_unit,region,source_dataset,confidence,timestamp,tags
Coal mining,Coal mining,product,18.878307617971767,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Oil extraction,Oil extraction,product,18.49000539466827,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Natural gas extraction,Natural gas extraction,product,12.675853699273718,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Food processing,Food processing,product,4.739992836508759,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Textiles,Textiles,product,1.7804522151147852,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Wood products,Wood products,product,0.7559345059436912,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Paper products,Paper products,product,4.109622112904464,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Chemical products,Chemical products,product,2.3140427751949884,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Plastic products,Plastic products,product,3.4883735576115815,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Glass products,Glass products,product,4.250333650036969,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Metal products,Metal products,product,2.442976148625542,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Machinery,Machinery,product,2.074856279167179,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Electronics,Electronics,product,4.009530773992059,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Vehicles,Vehicles,product,2.883505543324678,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Electricity,Electricity,product,19.3265964229945,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Water supply,Water supply,product,2.5353677532897065,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Waste management,Waste management,product,1.9996596225040395,kg CO2e/EUR,LV,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:LV']
Crop cultivation,Crop cultivation,product,1.1461809199308797,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Animal farming,Animal farming,product,7.9416035289843325,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Forestry,Forestry,product,2.5150612852634486,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Fishing,Fishing,product,3.0648675195665778,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Coal mining,Coal mining,product,6.6205889133893105,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Oil extraction,Oil extraction,product,18.80742071645192,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Natural gas extraction,Natural gas extraction,product,12.38330886776955,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Food processing,Food processing,product,1.813232984787723,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Textiles,Textiles,product,3.4835589764128247,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Wood products,Wood products,product,1.2692772770020102,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Paper products,Paper products,product,2.7985524094952763,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Chemical products,Chemical products,product,2.3201833364161852,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Plastic products,Plastic products,product,2.49620440981416,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Glass products,Glass products,product,4.132803886391423,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Metal products,Metal products,product,2.269436061463154,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Machinery,Machinery,product,0.7409424026450186,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Electronics,Electronics,product,3.466550326650129,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Vehicles,Vehicles,product,3.604461402099006,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Electricity,Electricity,product,8.609845752778691,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Water supply,Water supply,product,0.9219637860545068,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Waste management,Waste management,product,2.365208106741738,kg CO2e/EUR,MT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MT']
Crop cultivation,Crop cultivation,product,2.7682635940154716,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Animal farming,Animal farming,product,6.951268411465817,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Forestry,Forestry,product,5.4665230612307365,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Fishing,Fishing,product,7.779709049032419,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Coal mining,Coal mining,product,11.819008048707325,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Oil extraction,Oil extraction,product,8.337832355195133,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Natural gas extraction,Natural gas extraction,product,11.072890629077856,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Food processing,Food processing,product,3.5922679447762937,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Textiles,Textiles,product,4.471079976770007,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Wood products,Wood products,product,4.644822772074628,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Paper products,Paper products,product,1.1108283938979446,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Chemical products,Chemical products,product,2.451760283441359,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Plastic products,Plastic products,product,3.89875658253368,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Glass products,Glass products,product,0.6110427234970095,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Metal products,Metal products,product,2.344331368720451,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Machinery,Machinery,product,2.8515299976106623,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Electronics,Electronics,product,3.659341594395561,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Vehicles,Vehicles,product,2.3537554711617865,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Electricity,Electricity,product,15.256730274947284,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Water supply,Water supply,product,0.5581583894266396,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Waste management,Waste management,product,2.3287133053710596,kg CO2e/EUR,NL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NL']
Crop cultivation,Crop cultivation,product,4.3395059910894975,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Animal farming,Animal farming,product,4.071483670437025,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Forestry,Forestry,product,4.327472776778604,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Fishing,Fishing,product,2.0238521442911317,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Coal mining,Coal mining,product,12.665806997623472,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Oil extraction,Oil extraction,product,5.93401630247313,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Natural gas extraction,Natural gas extraction,product,6.69386295082262,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Food processing,Food processing,product,2.3426820074136474,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Textiles,Textiles,product,1.9762450738507735,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Wood products,Wood products,product,4.820617329625699,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Paper products,Paper products,product,4.540302292329226,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Chemical products,Chemical products,product,1.7250684069588835,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Plastic products,Plastic products,product,2.948905798676935,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Glass products,Glass products,product,2.7293970888017816,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Metal products,Metal products,product,1.0124368909429569,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Machinery,Machinery,product,3.1091243971489324,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Electronics,Electronics,product,4.398972012417507,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Vehicles,Vehicles,product,4.090431149079189,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Electricity,Electricity,product,18.85510180146684,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Water supply,Water supply,product,3.2520367848515845,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Waste management,Waste management,product,3.813938551457123,kg CO2e/EUR,PL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PL']
Crop cultivation,Crop cultivation,product,6.506718626645114,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Animal farming,Animal farming,product,1.319684865874065,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Forestry,Forestry,product,7.518239530743959,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Fishing,Fishing,product,3.457673758936705,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Coal mining,Coal mining,product,13.375836725769014,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Oil extraction,Oil extraction,product,7.777177694641328,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Natural gas extraction,Natural gas extraction,product,10.580146116894069,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Food processing,Food processing,product,1.9671633799558497,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Textiles,Textiles,product,1.6100010534327172,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Wood products,Wood products,product,1.6870074390538845,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Paper products,Paper products,product,4.705542718295036,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Chemical products,Chemical products,product,2.121362608785944,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Plastic products,Plastic products,product,1.7008721796891986,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Glass products,Glass products,product,3.279852459715238,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Metal products,Metal products,product,2.005223761583421,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Machinery,Machinery,product,3.9479037737333416,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Electronics,Electronics,product,1.923436824382916,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Vehicles,Vehicles,product,3.794020180727184,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Electricity,Electricity,product,5.857344369839237,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Water supply,Water supply,product,2.0507400451090185,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Waste management,Waste management,product,3.2803294630690276,kg CO2e/EUR,PT,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:PT']
Crop cultivation,Crop cultivation,product,2.829733654018612,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Animal farming,Animal farming,product,3.926580037731624,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Forestry,Forestry,product,6.496077096873124,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Fishing,Fishing,product,7.048521936450414,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Coal mining,Coal mining,product,12.041723537944035,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Oil extraction,Oil extraction,product,16.6674383319976,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Natural gas extraction,Natural gas extraction,product,13.859127855026848,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Food processing,Food processing,product,2.8650624757229015,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Textiles,Textiles,product,2.7360371477335876,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Wood products,Wood products,product,4.960728615985782,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Paper products,Paper products,product,2.423763693381405,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Chemical products,Chemical products,product,3.178061881939873,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Plastic products,Plastic products,product,2.3078431050121138,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Glass products,Glass products,product,3.0846695173076832,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Metal products,Metal products,product,4.985595381055301,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Machinery,Machinery,product,4.857699762787493,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Electronics,Electronics,product,4.826929000609141,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Vehicles,Vehicles,product,2.882423046274724,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Electricity,Electricity,product,11.22133401154491,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Water supply,Water supply,product,3.5957956331267114,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Waste management,Waste management,product,4.879494183681602,kg CO2e/EUR,RO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RO']
Crop cultivation,Crop cultivation,product,3.9465748285238966,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Animal farming,Animal farming,product,3.059011112963284,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Forestry,Forestry,product,2.0492489326811905,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Fishing,Fishing,product,2.3218477185028834,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Coal mining,Coal mining,product,14.531657148155434,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Oil extraction,Oil extraction,product,15.105801010356918,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Natural gas extraction,Natural gas extraction,product,15.331701500776605,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Food processing,Food processing,product,0.5279891859578738,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Textiles,Textiles,product,1.1826583488710782,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Wood products,Wood products,product,4.21877940851922,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Paper products,Paper products,product,4.179885127504461,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Chemical products,Chemical products,product,1.8399063595471776,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Plastic products,Plastic products,product,3.960206444980786,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Glass products,Glass products,product,1.0755048146121453,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Metal products,Metal products,product,4.2717826539198205,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Machinery,Machinery,product,2.081176741978523,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Electronics,Electronics,product,3.6975323039347514,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Vehicles,Vehicles,product,1.5729342431475817,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Electricity,Electricity,product,9.285422676156465,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Water supply,Water supply,product,4.641385896627324,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Waste management,Waste management,product,1.2987684968421729,kg CO2e/EUR,SE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SE']
Crop cultivation,Crop cultivation,product,1.1101841994892545,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Animal farming,Animal farming,product,7.247994440067136,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Forestry,Forestry,product,2.460613591399067,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Fishing,Fishing,product,2.7672247445293583,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Coal mining,Coal mining,product,15.546671300910605,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Oil extraction,Oil extraction,product,19.65875859024862,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Natural gas extraction,Natural gas extraction,product,18.101608151681283,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Food processing,Food processing,product,4.278199854816791,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Textiles,Textiles,product,1.0150054594826,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Wood products,Wood products,product,3.665501239349222,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Paper products,Paper products,product,1.0930164506451892,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Chemical products,Chemical products,product,3.462821259215935,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Plastic products,Plastic products,product,0.93103323071764,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Glass products,Glass products,product,0.7066945929039847,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Metal products,Metal products,product,1.220565878831441,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Machinery,Machinery,product,2.776729718816042,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Electronics,Electronics,product,3.9117014527370224,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Vehicles,Vehicles,product,2.1634272369524057,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Electricity,Electricity,product,13.956068761877605,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Water supply,Water supply,product,4.652156475286219,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Waste management,Waste management,product,2.5922823626047933,kg CO2e/EUR,SI,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SI']
Crop cultivation,Crop cultivation,product,4.878695042656094,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Animal farming,Animal farming,product,1.5002690268418857,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Forestry,Forestry,product,3.191137736833019,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Fishing,Fishing,product,2.2723925387897848,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Coal mining,Coal mining,product,5.258428664904854,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Oil extraction,Oil extraction,product,5.013511208070212,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Natural gas extraction,Natural gas extraction,product,8.47155453611168,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Food processing,Food processing,product,2.363780684577909,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Textiles,Textiles,product,1.016084527827575,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Wood products,Wood products,product,2.4180289205864423,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Paper products,Paper products,product,2.230307490052254,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Chemical products,Chemical products,product,1.5056439450217356,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Plastic products,Plastic products,product,1.6758282349113645,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Glass products,Glass products,product,2.1463436246999112,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Metal products,Metal products,product,3.8088341400395858,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Machinery,Machinery,product,2.277352072334113,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Electronics,Electronics,product,2.1904874049208996,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Vehicles,Vehicles,product,2.1732171187327243,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Electricity,Electricity,product,7.809081938479232,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Water supply,Water supply,product,1.3717063699427996,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Waste management,Waste management,product,0.971197738672258,kg CO2e/EUR,SK,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:SK']
Crop cultivation,Crop cultivation,product,5.885852159714658,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Animal farming,Animal farming,product,5.193743179973608,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Forestry,Forestry,product,2.6419020625782257,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Fishing,Fishing,product,2.6935900952165364,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Coal mining,Coal mining,product,5.60070713047577,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Oil extraction,Oil extraction,product,18.775700235709714,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
