LCI_Name,ProductName,PEF_categoria,Climate_change_-_total,Unit,DQR
1856,Beverage 62,Beverages,5.62,kg,0.7473131059472773
1857,Beverage 63,Beverages,4.73,kg,0.9376956606140808
1858,Beverage 64,Beverages,6.7,kg,0.867881703515232
1859,Beverage 65,Beverages,1.45,kg,0.8406072094680345
1860,Beverage 66,Beverages,6.69,kg,0.904707742920873
1861,Beverage 67,Beverages,2.58,kg,0.9892095316637688
1862,Beverage 68,Beverages,8.98,kg,0.8618165627809325
1863,Beverage 69,Beverages,8.68,kg,0.8506547673521
1864,Beverage 70,Beverages,6.91,kg,0.9983232297565868
1865,Beverage 71,Beverages,9.08,kg,0.7871687276355496
1866,Beverage 72,Beverages,9.87,kg,0.9597973154607499
1867,Beverage 73,Beverages,7.18,kg,0.7513842038423694
1868,Beverage 74,Beverages,2.55,kg,0.8010823413351076
1869,Beverage 75,Beverages,3.09,kg,0.9176694568065911
1870,Beverage 76,Beverages,2.35,kg,0.8711264457972999
1871,Beverage 77,Beverages,5.09,kg,0.7328375584447484
1872,Beverage 78,Beverages,5.85,kg,0.8214097260969236
1873,Beverage 79,Beverages,4.07,kg,0.8024050873015386
1874,Beverage 80,Beverages,9.29,kg,0.765899740069956
1875,Beverage 81,Beverages,8.75,kg,0.8623753325189103
1876,Beverage 82,Beverages,1.36,kg,0.8533620520176783
1877,Beverage 83,Beverages,6.37,kg,0.9944642580687274
1878,Beverage 84,Beverages,2.05,kg,0.8099645229164443
1879,Beverage 85,Beverages,30.67,kg,0.9200713064787193
1880,Beverage 86,Beverages,8.88,kg,0.9948173626266278
1881,Beverage 87,Beverages,52.54,kg,0.9808960703161058
1882,Beverage 88,Beverages,6.83,kg,0.8485305894136302
1883,Beverage 89,Beverages,9.62,kg,0.8417537383163146
1884,Beverage 90,Beverages,5.92,kg,0.7812747122419422
1885,Beverage 91,Beverages,5.41,kg,0.7784397839741901
1886,Beverage 92,Beverages,5.89,kg,0.8063262657026933
1887,Beverage 93,Beverages,3.34,kg,0.8256105635771184
1888,Beverage 94,Beverages,4.92,kg,0.8359597005511873
1889,Beverage 95,Beverages,89.41,kg,0.7511817129193041
1890,Beverage 96,Beverages,9.71,kg,0.8164178117821989
1891,Beverage 97,Beverages,5.45,kg,0.7747332002577689
1892,Beverage 98,Beverages,1.51,kg,0.7732379345213053
1893,Beverage 99,Beverages,7.83,kg,0.8197607910616612
1894,Beverage 100,Beverages,6.84,kg,0.7969193133952788
1895,Beverage 101,Beverages,6.4,kg,0.8228326330300713
1896,Beverage 102,Beverages,3.42,kg,0.8555294088909585
1897,Beverage 103,Beverages,12.74,kg,0.8653577465348203
1898,Beverage 104,Beverages,7.47,kg,0.8646221711450169
1899,Beverage 105,Beverages,5.37,kg,0.7862154853346772
1900,Beverage 106,Beverages,3.53,kg,0.7702306482998613
1901,Beverage 107,Beverages,1.5,kg,0.7628737043331444
1902,Beverage 108,Beverages,3.9,kg,0.7326158428660003
1903,Beverage 109,Beverages,5.01,kg,0.7525520288360577
1904,Beverage 110,Beverages,5.69,kg,0.8186670436323947
1905,Beverage 111,Beverages,7.03,kg,0.9434203599251173
1906,Beverage 112,Beverages,5.9,kg,0.7059216804218633
1907,Beverage 113,Beverages,1.85,kg,0.8911631939446822
1908,Beverage 114,Beverages,1.73,kg,0.9622267901677222
1909,Beverage 115,Beverages,4.49,kg,0.9740014155719375
1910,Beverage 116,Beverages,1.14,kg,0.8501712058146614
1911,Beverage 117,Beverages,3.83,kg,0.9769352855088738
1912,Beverage 118,Beverages,9.3,kg,0.7229393973547006
1913,Beverage 119,Beverages,4.24,kg,0.997846968081176
1914,Beverage 120,Beverages,2.38,kg,0.9357298595527157
1915,Beverage 121,Beverages,6.63,kg,0.7264435966454934
1916,Beverage 122,Beverages,1.7,kg,0.9405585474397575
1917,Beverage 123,Beverages,8.61,kg,0.8317187614131953
1918,Beverage 124,Beverages,6.51,kg,0.9842044463594396
1919,Beverage 125,Beverages,8.96,kg,0.7827660898295735
1920,Beverage 126,Beverages,9.27,kg,0.7062856129207415
1921,Beverage 127,Beverages,3.72,kg,0.9705024075457673
1922,Beverage 128,Beverages,1.41,kg,0.7825538812604061
1923,Beverage 129,Beverages,6.51,kg,0.8114093516122934
1924,Beverage 130,Beverages,7.88,kg,0.8367116735965718
1925,Beverage 131,Beverages,2.18,kg,0.7228141747060065
1926,Beverage 132,Beverages,7.21,kg,0.7397953219317646
1927,Beverage 133,Beverages,3.99,kg,0.8361826123340047
1928,Beverage 134,Beverages,1.09,kg,0.7975447108672372
1929,Beverage 135,Beverages,8.37,kg,0.8959794135938884
1930,Beverage 136,Beverages,5.05,kg,0.7499257556068757
1931,Beverage 137,Beverages,8.06,kg,0.8178069329858191
1932,Beverage 138,Beverages,3.46,kg,0.8896079160302756
1933,Beverage 139,Beverages,6.48,kg,0.84225057661454
1934,Beverage 140,Beverages,6.47,kg,0.7268797445989101
1935,Beverage 141,Beverages,7.87,kg,0.7583834644593657
1936,Beverage 142,Beverages,4.49,kg,0.7483583631783642
1937,Beverage 143,Beverages,1.56,kg,0.8999931953012278
1938,Beverage 144,Beverages,6.92,kg,0.8323040793615629
1939,Oils and Fat 1,Oils and Fats,2.4,kg,0.760484961515696
1940,Oils and Fat 2,Oils and Fats,4.38,kg,0.8017828550650552
1941,Oils and Fat 3,Oils and Fats,1.72,kg,0.755808546698199
1942,Oils and Fat 4,Oils and Fats,2.67,kg,0.9111616182845962
1943,Oils and Fat 5,Oils and Fats,1.84,kg,0.8029839178521115
1944,Oils and Fat 6,Oils and Fats,1.76,kg,0.7283531122513938
1945,Oils and Fat 7,Oils and Fats,3.29,kg,0.9055813482536031
1946,Oils and Fat 8,Oils and Fats,2.94,kg,0.7288914954045242
1947,Oils and Fat 9,Oils and Fats,1.64,kg,0.7882738078775284
1948,Oils and Fat 10,Oils and Fats,0.97,kg,0.8098400597844896
1949,Oils and Fat 11,Oils and Fats,2.03,kg,0.9483381211398407
1950,Oils and Fat 12,Oils and Fats,0.54,kg,0.8559837992866794
1951,Oils and Fat 13,Oils and Fats,0.94,kg,0.7173011428818975
1952,Oils and Fat 14,Oils and Fats,0.83,kg,0.8374617626334613
1953,Oils and Fat 15,Oils and Fats,2.7,kg,0.7887078709021049
1954,Oils and Fat 16,Oils and Fats,4.49,kg,0.8779479262342369
1955,Oils and Fat 17,Oils and Fats,1.13,kg,0.8990288270160113
1956,Oils and Fat 18,Oils and Fats,0.85,kg,0.849390907271186
1957,Oils and Fat 19,Oils and Fats,1.01,kg,0.7310094247621104
1958,Oils and Fat 20,Oils and Fats,1.57,kg,0.7860385149948163
1959,Oils and Fat 21,Oils and Fats,3.3,kg,0.8376269241024524
1960,Oils and Fat 22,Oils and Fats,4.11,kg,0.8102133040682175
1961,Oils and Fat 23,Oils and Fats,1.39,kg,0.9411633266146636
1962,Oils and Fat 24,Oils and Fats,4.33,kg,0.8665860866232139
1963,Oils and Fat 25,Oils and Fats,3.22,kg,0.75099326228523
1964,Oils and Fat 26,Oils and Fats,3.89,kg,0.9427660457265036
1965,Oils and Fat 27,Oils and Fats,1.38,kg,0.7082405408987363
1966,Oils and Fat 28,Oils and Fats,2.35,kg,0.9464913987909659
1967,Oils and Fat 29,Oils and Fats,2.27,kg,0.9921926457430162
1968,Oils and Fat 30,Oils and Fats,4.2,kg,0.7944588769921732
1969,Oils and Fat 31,Oils and Fats,2.58,kg,0.7986367748951746
1970,Oils and Fat 32,Oils and Fats,3.12,kg,0.9325966523300502
1971,Oils and Fat 33,Oils and Fats,3.6,kg,0.9036407452273953
1972,Oils and Fat 34,Oils and Fats,4.73,kg,0.7873068997009135
1973,Oils and Fat 35,Oils and Fats,1.21,kg,0.804011796802744
1974,Oils and Fat 36,Oils and Fats,3.99,kg,0.7422163047586521
1975,Oils and Fat 37,Oils and Fats,3.09,kg,0.8372497137947885
1976,Oils and Fat 38,Oils and Fats,2.65,kg,0.721809334927316
1977,Oils and Fat 39,Oils and Fats,4.25,kg,0.77756518984032
1978,Oils and Fat 40,Oils and Fats,2.7,kg,0.980399603659255
1979,Oils and Fat 41,Oils and Fats,0.98,kg,0.8749203752770062
1980,Oils and Fat 42,Oils and Fats,0.63,kg,0.9558589741559251
1981,Oils and Fat 43,Oils and Fats,1.63,kg,0.8022368987715965
1982,Oils and Fat 44,Oils and Fats,0.59,kg,0.9202034628040024
1983,Oils and Fat 45,Oils and Fats,2.18,kg,0.823829228307697
1984,Oils and Fat 46,Oils and Fats,1.99,kg,0.8140609182727745
1985,Oils and Fat 47,Oils and Fats,1.64,kg,0.9456183305665516
1986,Oils and Fat 48,Oils and Fats,1.26,kg,0.8911836135444364
1987,Oils and Fat 49,Oils and Fats,4.11,kg,0.8487046018289368
1988,Oils and Fat 50,Oils and Fats,2.71,kg,0.8894713613476809
1989,Oils and Fat 51,Oils and Fats,35.92,kg,0.9070484100926819
1990,Oils and Fat 52,Oils and Fats,1.22,kg,0.9421690962465424
1991,Oils and Fat 53,Oils and Fats,4.71,kg,0.811326810507286
1992,Oils and Fat 54,Oils and Fats,0.84,kg,0.9926183303101596
1993,Oils and Fat 55,Oils and Fats,2.21,kg,0.8143451919306127
1994,Oils and Fat 56,Oils and Fats,3.96,kg,0.8196051963109506
1995,Oils and Fat 57,Oils and Fats,4.9,kg,0.7873430699181896
1996,Oils and Fat 58,Oils and Fats,1.63,kg,0.8806098945598497
1997,Oils and Fat 59,Oils and Fats,3.17,kg,0.7313514375536059
1998,Oils and Fat 60,Oils and Fats,2.36,kg,0.8478883248954762
1999,Oils and Fat 61,Oils and Fats,0.94,kg,0.7005399473968826
2000,Oils and Fat 62,Oils and Fats,1.98,kg,0.9802737213051004
2001,Oils and Fat 63,Oils and Fats,4.29,kg,0.8896162728784804
2002,Oils and Fat 64,Oils and Fats,2.19,kg,0.7718806129762473
2003,Oils and Fat 65,Oils and Fats,1.49,kg,0.7873745979421987
2004,Oils and Fat 66,Oils and Fats,2.88,kg,0.9787687761093314
2005,Oils and Fat 67,Oils and Fats,2.35,kg,0.9936159769694859
2006,Oils and Fat 68,Oils and Fats,3.78,kg,0.7706629209899277
2007,Oils and Fat 69,Oils and Fats,3.06,kg,0.7313611925779181
2008,Oils and Fat 70,Oils and Fats,0.91,kg,0.9584001117602057
2009,Oils and Fat 71,Oils and Fats,0.96,kg,0.7642729271822282
2010,Oils and Fat 72,Oils and Fats,2.97,kg,0.7125710511273907
2011,Oils and Fat 73,Oils and Fats,2.05,kg,0.9018395758044898
2012,Oils and Fat 74,Oils and Fats,1.7,kg,0.7366897557459336
2013,Oils and Fat 75,Oils and Fats,0.89,kg,0.7780969929096427
2014,Oils and Fat 76,Oils and Fats,1.17,kg,0.9582278713430806
2015,Oils and Fat 77,Oils and Fats,1.52,kg,0.7934517774063395
2016,Oils and Fat 78,Oils and Fats,1.83,kg,0.9364508476876116
2017,Oils and Fat 79,Oils and Fats,2.6,kg,0.9662365123205385
2018,Oils and Fat 80,Oils and Fats,4.51,kg,0.916878482076226
2019,Oils and Fat 81,Oils and Fats,4.74,kg,0.905158060265954
2020,Oils and Fat 82,Oils and Fats,1.33,kg,0.8534835196325063
2021,Oils and Fat 83,Oils and Fats,3.59,kg,0.82020574371835
2022,Oils and Fat 84,Oils and Fats,3.76,kg,0.7712180215540189
2023,Oils and Fat 85,Oils and Fats,1.37,kg,0.7255717794749506
2024,Oils and Fat 86,Oils and Fats,1.2,kg,0.983398074424125
2025,Oils and Fat 87,Oils and Fats,1.83,kg,0.890639449047152
2026,Oils and Fat 88,Oils and Fats,2.83,kg,0.7031093315014094
2027,Oils and Fat 89,Oils and Fats,1.84,kg,0.9575722569783159
2028,Oils and Fat 90,Oils and Fats,3.92,kg,0.7135202404520035
2029,Oils and Fat 91,Oils and Fats,4.65,kg,0.7685874047093367
2030,Oils and Fat 92,Oils and Fats,2.26,kg,0.8136928696696065
2031,Oils and Fat 93,Oils and Fats,1.03,kg,0.9816217406518544
2032,Oils and Fat 94,Oils and Fats,4.95,kg,0.9946867954918697
2033,Oils and Fat 95,Oils and Fats,1.72,kg,0.8742287278955587
2034,Oils and Fat 96,Oils and Fats,1.14,kg,0.9171791815682897
2035,Sweets and Dessert 1,Sweets and Desserts,4.75,kg,0.7085780459670382
2036,Sweets and Dessert 2,Sweets and Desserts,1.14,kg,0.8138207227043384
2037,Sweets and Dessert 3,Sweets and Desserts,0.71,kg,0.945122499822714
2038,Sweets and Dessert 4,Sweets and Desserts,0.73,kg,0.8837211113513765
2039,Sweets and Dessert 5,Sweets and Desserts,4.29,kg,0.777621705107404
2040,Sweets and Dessert 6,Sweets and Desserts,1.74,kg,0.9925881998962395
2041,Sweets and Dessert 7,Sweets and Desserts,0.52,kg,0.717899283962708
2042,Sweets and Dessert 8,Sweets and Desserts,0.53,kg,0.9529189630325483
2043,Sweets and Dessert 9,Sweets and Desserts,3.8,kg,0.7580517956382209
2044,Sweets and Dessert 10,Sweets and Desserts,2.56,kg,0.7083052003770556
2045,Sweets and Dessert 11,Sweets and Desserts,1.93,kg,0.9266544194642375
2046,Sweets and Dessert 12,Sweets and Desserts,1.25,kg,0.766985459535997
2047,Sweets and Dessert 13,Sweets and Desserts,2.19,kg,0.7539843363027975
2048,Sweets and Dessert 14,Sweets and Desserts,3.26,kg,0.8631700630435746
2049,Sweets and Dessert 15,Sweets and Desserts,1.01,kg,0.8102506762991869
2050,Sweets and Dessert 16,Sweets and Desserts,0.97,kg,0.9642001226990169
2051,Sweets and Dessert 17,Sweets and Desserts,3.42,kg,0.9327790424724841
2052,Sweets and Dessert 18,Sweets and Desserts,3.11,kg,0.7805132922190132
2053,Sweets and Dessert 19,Sweets and Desserts,2.5,kg,0.8824925481576118
2054,Sweets and Dessert 20,Sweets and Desserts,2.05,kg,0.9294345624840227
2055,Sweets and Dessert 21,Sweets and Desserts,3.08,kg,0.7956042637889171
2056,Sweets and Dessert 22,Sweets and Desserts,1.3,kg,0.7233564063333084
2057,Sweets and Dessert 23,Sweets and Desserts,2.19,kg,0.9999356256316324
2058,Sweets and Dessert 24,Sweets and Desserts,4.23,kg,0.9254947539717902
2059,Sweets and Dessert 25,Sweets and Desserts,2.92,kg,0.7164794543283531
2060,Sweets and Dessert 26,Sweets and Desserts,3.82,kg,0.9103785012085254
2061,Sweets and Dessert 27,Sweets and Desserts,2.03,kg,0.8214849986262402
2062,Sweets and Dessert 28,Sweets and Desserts,2.1,kg,0.7697230408565293
2063,Sweets and Dessert 29,Sweets and Desserts,4.93,kg,0.8522236147524319
2064,Sweets and Dessert 30,Sweets and Desserts,1.7,kg,0.8599886421161319
2065,Sweets and Dessert 31,Sweets and Desserts,1.8,kg,0.956372825302904
2066,Sweets and Dessert 32,Sweets and Desserts,0.56,kg,0.7147209399521706
2067,Sweets and Dessert 33,Sweets and Desserts,0.53,kg,0.9286308413658882
2068,Sweets and Dessert 34,Sweets and Desserts,3.67,kg,0.8419721631790845
2069,Sweets and Dessert 35,Sweets and Desserts,4.12,kg,0.9757831742392232
2070,Sweets and Dessert 36,Sweets and Desserts,1.76,kg,0.9637862816651948
2071,Sweets and Dessert 37,Sweets and Desserts,3.8,kg,0.7532828914081056
2072,Sweets and Dessert 38,Sweets and Desserts,1.91,kg,0.9006232385022533
2073,Sweets and Dessert 39,Sweets and Desserts,3.2,kg,0.7528101531814659
2074,Sweets and Dessert 40,Sweets and Desserts,4.44,kg,0.7023753300290922
2075,Sweets and Dessert 41,Sweets and Desserts,4.68,kg,0.7755012768383354
2076,Sweets and Dessert 42,Sweets and Desserts,3.96,kg,0.7919662713202974
2077,Sweets and Dessert 43,Sweets and Desserts,3.93,kg,0.9712830971545375
2078,Sweets and Dessert 44,Sweets and Desserts,3.35,kg,0.7095218410041224
2079,Sweets and Dessert 45,Sweets and Desserts,3.26,kg,0.8038861102642306
2080,Sweets and Dessert 46,Sweets and Desserts,3.89,kg,0.9230624078013389
2081,Sweets and Dessert 47,Sweets and Desserts,1.56,kg,0.9174902958520071
2082,Sweets and Dessert 48,Sweets and Desserts,2.49,kg,0.8830829497712409
2083,Sweets and Dessert 49,Sweets and Desserts,3.93,kg,0.729758788863055
2084,Sweets and Dessert 50,Sweets and Desserts,4.4,kg,0.738798818918818
2085,Sweets and Dessert 51,Sweets and Desserts,4.54,kg,0.7689975319974709
2086,Sweets and Dessert 52,Sweets and Desserts,0.69,kg,0.999595455042157
2087,Sweets and Dessert 53,Sweets and Desserts,1.58,kg,0.885253060812503
2088,Sweets and Dessert 54,Sweets and Desserts,3.42,kg,0.7271793670574696
2089,Sweets and Dessert 55,Sweets and Desserts,1.88,kg,0.9198966859505027
2090,Sweets and Dessert 56,Sweets and Desserts,1.6,kg,0.7405095715365274
2091,Sweets and Dessert 57,Sweets and Desserts,1.37,kg,0.7341798573141635
2092,Sweets and Dessert 58,Sweets and Desserts,3.81,kg,0.7324013503913688
2093,Sweets and Dessert 59,Sweets and Desserts,1.98,kg,0.9905966995340889
2094,Sweets and Dessert 60,Sweets and Desserts,3.01,kg,0.7130577619674903
2095,Sweets and Dessert 61,Sweets and Desserts,4.48,kg,0.8914117555121095
2096,Sweets and Dessert 62,Sweets and Desserts,0.78,kg,0.8782887884591808
2097,Sweets and Dessert 63,Sweets and Desserts,1.49,kg,0.9174779794837056
2098,Sweets and Dessert 64,Sweets and Desserts,4.68,kg,0.823044113130805
2099,Sweets and Dessert 65,Sweets and Desserts,3.34,kg,0.7239303673165658
2100,Sweets and Dessert 66,Sweets and Desserts,2.85,kg,0.9664206286946876
2101,Sweets and Dessert 67,Sweets and Desserts,4.07,kg,0.8187029210510499
2102,Sweets and Dessert 68,Sweets and Desserts,1.35,kg,0.8386798922121083
2103,Sweets and Dessert 69,Sweets and Desserts,2.15,kg,0.7240448135390122
2104,Sweets and Dessert 70,Sweets and Desserts,2.01,kg,0.8525450826226186
2105,Sweets and Dessert 71,Sweets and Desserts,2.94,kg,0.7870523650033376
2106,Sweets and Dessert 72,Sweets and Desserts,3.86,kg,0.7370482024206108
2107,Sweets and Dessert 73,Sweets and Desserts,1.6,kg,0.9614937248897351
2108,Sweets and Dessert 74,Sweets and Desserts,1.27,kg,0.8737603619763319
2109,Sweets and Dessert 75,Sweets and Desserts,3.0,kg,0.8756105441742009
2110,Sweets and Dessert 76,Sweets and Desserts,2.18,kg,0.9309106365428806
2111,Sweets and Dessert 77,Sweets and Desserts,1.67,kg,0.8416078831863169
2112,Sweets and Dessert 78,Sweets and Desserts,0.65,kg,0.7872099157541965
2113,Sweets and Dessert 79,Sweets and Desserts,3.82,kg,0.707185374996755
2114,Sweets and Dessert 80,Sweets and Desserts,3.17,kg,0.9238662850603605
2115,Sweets and Dessert 81,Sweets and Desserts,1.18,kg,0.8085788400119127
2116,Spices and Herb 1,Spices and Herbs,2.33,kg,0.8703806252259388
2117,Spices and Herb 2,Spices and Herbs,3.56,kg,0.8181165602102968
2118,Spices and Herb 3,Spices and Herbs,2.97,kg,0.8562158363533339
2119,Spices and Herb 4,Spices and Herbs,2.92,kg,0.7391180900358643
2120,Spices and Herb 5,Spices and Herbs,4.7,kg,0.7079094035911888
2121,Spices and Herb 6,Spices and Herbs,0.69,kg,0.792922790406603
2122,Spices and Herb 7,Spices and Herbs,1.82,kg,0.7024726148684801
2123,Spices and Herb 8,Spices and Herbs,1.88,kg,0.8364393980597493
2124,Spices and Herb 9,Spices and Herbs,4.85,kg,0.7636705184311616
2125,Spices and Herb 10,Spices and Herbs,4.03,kg,0.9747470937622161
2126,Spices and Herb 11,Spices and Herbs,1.71,kg,0.8415049583120001
2127,Spices and Herb 12,Spices and Herbs,0.51,kg,0.7726907674980331
2128,Spices and Herb 13,Spices and Herbs,2.22,kg,0.7834754161284462
2129,Spices and Herb 14,Spices and Herbs,2.5,kg,0.9075900600493677
2130,Spices and Herb 15,Spices and Herbs,2.55,kg,0.7693716705771133
2131,Spices and Herb 16,Spices and Herbs,1.47,kg,0.8647509941597618
2132,Spices and Herb 17,Spices and Herbs,3.42,kg,0.732538330625902
2133,Spices and Herb 18,Spices and Herbs,24.05,kg,0.9445065948820995
2134,Spices and Herb 19,Spices and Herbs,2.27,kg,0.8936641581795036
2135,Spices and Herb 20,Spices and Herbs,4.99,kg,0.935539983938196
2136,Spices and Herb 21,Spices and Herbs,3.08,kg,0.7428441212951695
2137,Spices and Herb 22,Spices and Herbs,4.03,kg,0.8128934839659633
2138,Spices and Herb 23,Spices and Herbs,3.37,kg,0.7951893028945591
2139,Spices and Herb 24,Spices and Herbs,3.53,kg,0.7144438578597199
2140,Spices and Herb 25,Spices and Herbs,2.24,kg,0.8984098485429197
2141,Spices and Herb 26,Spices and Herbs,1.57,kg,0.7043396497004664
2142,Spices and Herb 27,Spices and Herbs,2.37,kg,0.8360860859236353
2143,Spices and Herb 28,Spices and Herbs,4.56,kg,0.7468503441639609
2144,Spices and Herb 29,Spices and Herbs,3.73,kg,0.8420678550823855
2145,Spices and Herb 30,Spices and Herbs,2.65,kg,0.7939496125106232
2146,Spices and Herb 31,Spices and Herbs,4.98,kg,0.8206467878859552
2147,Spices and Herb 32,Spices and Herbs,0.56,kg,0.7504162155273669
2148,Spices and Herb 33,Spices and Herbs,4.2,kg,0.8808177098270759
2149,Spices and Herb 34,Spices and Herbs,3.66,kg,0.7770804289559534
2150,Spices and Herb 35,Spices and Herbs,4.79,kg,0.7615463834170307
2151,Spices and Herb 36,Spices and Herbs,1.49,kg,0.8845527354888405
2152,Spices and Herb 37,Spices and Herbs,0.76,kg,0.805376327942222
2153,Spices and Herb 38,Spices and Herbs,1.66,kg,0.7881179208073092
2154,Spices and Herb 39,Spices and Herbs,1.21,kg,0.809325043873055
2155,Spices and Herb 40,Spices and Herbs,4.63,kg,0.7984553707449757
2156,Spices and Herb 41,Spices and Herbs,4.52,kg,0.9309659006493819
2157,Spices and Herb 42,Spices and Herbs,2.86,kg,0.7869681312070399
2158,Spices and Herb 43,Spices and Herbs,4.46,kg,0.8100057584919605
2159,Spices and Herb 44,Spices and Herbs,3.61,kg,0.7644591367359621
2160,Spices and Herb 45,Spices and Herbs,4.67,kg,0.9076776953049118
2161,Spices and Herb 46,Spices and Herbs,4.97,kg,0.705795965328361
2162,Spices and Herb 47,Spices and Herbs,1.13,kg,0.7364889318386217
2163,Spices and Herb 48,Spices and Herbs,1.79,kg,0.9277523244904835
2164,Spices and Herb 49,Spices and Herbs,1.47,kg,0.8162345847800765
2165,Spices and Herb 50,Spices and Herbs,1.03,kg,0.7645068646667396
2166,Spices and Herb 51,Spices and Herbs,0.62,kg,0.7045151416391382
2167,Spices and Herb 52,Spices and Herbs,2.85,kg,0.9758381983003657
2168,Spices and Herb 53,Spices and Herbs,1.44,kg,0.9473513751843328
2169,Spices and Herb 54,Spices and Herbs,1.67,kg,0.9698843288407166
2170,Spices and Herb 55,Spices and Herbs,4.57,kg,0.8728357146304526
2171,Spices and Herb 56,Spices and Herbs,1.2,kg,0.972674285444256
2172,Spices and Herb 57,Spices and Herbs,4.17,kg,0.7640977621868393
2173,Spices and Herb 58,Spices and Herbs,4.4,kg,0.8279655517544192
2174,Spices and Herb 59,Spices and Herbs,0.87,kg,0.8461156121416781
2175,Spices and Herb 60,Spices and Herbs,0.68,kg,0.9383305297669631
2176,Spices and Herb 61,Spices and Herbs,1.11,kg,0.8365271291808729
2177,Spices and Herb 62,Spices and Herbs,3.91,kg,0.9243364095003609
2178,Spices and Herb 63,Spices and Herbs,1.09,kg,0.910491252248838
2179,Spices and Herb 64,Spices and Herbs,1.06,kg,0.9647329544866445
2180,Spices and Herb 65,Spices and Herbs,3.75,kg,0.7358582241896848
2181,Spices and Herb 66,Spices and Herbs,3.12,kg,0.7999341923652326
2182,Spices and Herb 67,Spices and Herbs,0.84,kg,0.7737772882736242
2183,Spices and Herb 68,Spices and Herbs,3.53,kg,0.796854820661416
2184,Spices and Herb 69,Spices and Herbs,2.6,kg,0.8325769383483723
2185,Spices and Herb 70,Spices and Herbs,2.97,kg,0.9227789836399947
2186,Spices and Herb 71,Spices and Herbs,4.11,kg,0.9148873557394315
2187,Spices and Herb 72,Spices and Herbs,4.8,kg,0.7096821400284851
2188,Spices and Herb 73,Spices and Herbs,2.54,kg,0.7792335357652321
2189,Spices and Herb 74,Spices and Herbs,4.77,kg,0.8281258146188774
2190,Spices and Herb 75,Spices and Herbs,2.43,kg,0.8684900085165087
2191,Spices and Herb 76,Spices and Herbs,2.1,kg,0.807257665053596
2192,Spices and Herb 77,Spices and Herbs,2.73,kg,0.9130971637270481
2193,Spices and Herb 78,Spices and Herbs,0.79,kg,0.9883642997919206
2194,Spices and Herb 79,Spices and Herbs,2.52,kg,0.730539009012559
2195,Spices and Herb 80,Spices and Herbs,2.64,kg,0.8599120147824068
2196,Spices and Herb 81,Spices and Herbs,3.29,kg,0.7232238502086196
2197,Spices and Herb 82,Spices and Herbs,2.33,kg,0.8679135197053391
2198,Spices and Herb 83,Spices and Herbs,0.58,kg,0.7266680283629541
2199,Spices and Herb 84,Spices and Herbs,4.17,kg,0.8874317276543164
2200,Spices and Herb 85,Spices and Herbs,3.99,kg,0.9434358197167948
2201,Spices and Herb 86,Spices and Herbs,1.08,kg,0.7513244181431162
2202,Spices and Herb 87,Spices and Herbs,1.72,kg,0.9722679523694595
2203,Spices and Herb 88,Spices and Herbs,4.69,kg,0.8556744023468489
2204,Spices and Herb 89,Spices and Herbs,2.71,kg,0.9402504091258601
2205,Spices and Herb 90,Spices and Herbs,0.77,kg,0.8899401120692954
2206,Spices and Herb 91,Spices and Herbs,3.75,kg,0.722107219960866
2207,Spices and Herb 92,Spices and Herbs,3.89,kg,0.8840003986688716
2208,Spices and Herb 93,Spices and Herbs,3.76,kg,0.9138843386696799
2209,Spices and Herb 94,Spices and Herbs,2.07,kg,0.7476597940323664
2210,Spices and Herb 95,Spices and Herbs,4.67,kg,0.8418522379660666
2211,Spices and Herb 96,Spices and Herbs,0.84,kg,0.8718214781584293
2212,Spices and Herb 97,Spices and Herbs,0.96,kg,0.9979423289636291
2213,Spices and Herb 98,Spices and Herbs,3.29,kg,0.7386187049701398
2214,Spices and Herb 99,Spices and Herbs,1.23,kg,0.9867637544233524
2215,Spices and Herb 100,Spices and Herbs,3.12,kg,0.7252625824066703
2216,Spices and Herb 101,Spices and Herbs,1.02,kg,0.8343654516722973
2217,Spices and Herb 102,Spices and Herbs,1.19,kg,0.890787220079946
2218,Spices and Herb 103,Spices and Herbs,4.57,kg,0.838654281932733
2219,Spices and Herb 104,Spices and Herbs,4.39,kg,0.7489757902399817
2220,Spices and Herb 105,Spices and Herbs,3.81,kg,0.9358516700131221
2221,Spices and Herb 106,Spices and Herbs,4.65,kg,0.9418232875120878
2222,Spices and Herb 107,Spices and Herbs,4.99,kg,0.7504018130842062
2223,Spices and Herb 108,Spices and Herbs,4.97,kg,0.8667557002451897
2224,Spices and Herb 109,Spices and Herbs,4.58,kg,0.9116621239188072
2225,Spices and Herb 110,Spices and Herbs,4.55,kg,0.7350834222524952
2226,Spices and Herb 111,Spices and Herbs,2.11,kg,0.7854648735633536
2227,Spices and Herb 112,Spices and Herbs,4.08,kg,0.8610746770299857
2228,Spices and Herb 113,Spices and Herbs,3.31,kg,0.9316228399912432
2229,Spices and Herb 114,Spices and Herbs,2.6,kg,0.8334470946950339
2230,Spices and Herb 115,Spices and Herbs,3.66,kg,0.7903075050697085
2231,Spices and Herb 116,Spices and Herbs,4.45,kg,0.7156751532541982
2232,Spices and Herb 117,Spices and Herbs,2.75,kg,0.7593967996258032
2233,Spices and Herb 118,Spices and Herbs,3.34,kg,0.919019302555016
2234,Spices and Herb 119,Spices and Herbs,4.22,kg,0.8384906769230264
2235,Spices and Herb 120,Spices and Herbs,2.14,kg,0.8530109640487071
