primary_id,primary_name,primary_source,secondary_id,secondary_name,secondary_source,match_confidence
541700,541700 - Nitrous oxide,useeio,541700,541700 - Nitrous oxide,useeio,0.9
541700,541700 - Nitrous oxide,useeio,541700,541700 - Nitrous oxide,useeio,0.9
541700,541700 - Nitrous oxide,useeio,541700,541700 - Nitrous oxide,useeio,0.9
541700,541700 - Nitrous oxide,useeio,541700,541700 - Nitrous oxide,useeio,0.9
541700,541700 - Nitrous oxide,useeio,541700,541700 - Nitrous oxide,useeio,0.9
541700,541700 - Nitrous oxide,useeio,541700,541700 - Nitrous oxide,useeio,0.9
541700,541700 - Nitrous oxide,useeio,541700,541700 - Nitrous oxide,useeio,0.9
541700,541700 - Sulfur hexafluoride,useeio,541700,541700 - Sulfur hexafluoride,useeio,0.9
541700,541700 - Sulfur hexafluoride,useeio,541700,541700 - Sulfur hexafluoride,useeio,0.9
541700,541700 - Sulfur hexafluoride,useeio,541700,541700 - Sulfur hexafluoride,useeio,0.9
541700,541700 - Sulfur hexafluoride,useeio,541700,541700 - Sulfur hexafluoride,useeio,0.9
541700,541700 - Sulfur hexafluoride,useeio,541700,541700 - Sulfur hexafluoride,useeio,0.9
541700,541700 - Sulfur hexafluoride,useeio,541700,541700 - Sulfur hexafluoride,useeio,0.9
541700,541700 - Sulfur hexafluoride,useeio,541700,541700 - Sulfur hexafluoride,useeio,0.9
541800,541800 - Carbon dioxide,useeio,541800,541800 - Carbon dioxide,useeio,0.9
541800,541800 - Carbon dioxide,useeio,541800,541800 - Carbon dioxide,useeio,0.9
541800,541800 - Carbon dioxide,useeio,541800,541800 - Carbon dioxide,useeio,0.9
541800,541800 - Carbon dioxide,useeio,541800,541800 - Carbon dioxide,useeio,0.9
541800,541800 - Carbon dioxide,useeio,541800,541800 - Carbon dioxide,useeio,0.9
541800,541800 - Carbon dioxide,useeio,541800,541800 - Carbon dioxide,useeio,0.9
541800,541800 - Carbon dioxide,useeio,541800,541800 - Carbon dioxide,useeio,0.9
541800,541800 - HFCs and PFCs unspecified,useeio,541800,541800 - HFCs and PFCs unspecified,useeio,0.9
541800,541800 - HFCs and PFCs unspecified,useeio,541800,541800 - HFCs and PFCs unspecified,useeio,0.9
541800,541800 - HFCs and PFCs unspecified,useeio,541800,541800 - HFCs and PFCs unspecified,useeio,0.9
541800,541800 - HFCs and PFCs unspecified,useeio,541800,541800 - HFCs and PFCs unspecified,useeio,0.9
541800,541800 - HFCs and PFCs unspecified,useeio,541800,541800 - HFCs and PFCs unspecified,useeio,0.9
541800,541800 - HFCs and PFCs unspecified,useeio,541800,541800 - HFCs and PFCs unspecified,useeio,0.9
541800,541800 - HFCs and PFCs unspecified,useeio,541800,541800 - HFCs and PFCs unspecified,useeio,0.9
541800,541800 - Methane,useeio,541800,541800 - Methane,useeio,0.9
541800,541800 - Methane,useeio,541800,541800 - Methane,useeio,0.9
541800,541800 - Methane,useeio,541800,541800 - Methane,useeio,0.9
541800,541800 - Methane,useeio,541800,541800 - Methane,useeio,0.9
541800,541800 - Methane,useeio,541800,541800 - Methane,useeio,0.9
541800,541800 - Methane,useeio,541800,541800 - Methane,useeio,0.9
541800,541800 - Methane,useeio,541800,541800 - Methane,useeio,0.9
541800,541800 - Nitrous oxide,useeio,541800,541800 - Nitrous oxide,useeio,0.9
541800,541800 - Nitrous oxide,useeio,541800,541800 - Nitrous oxide,useeio,0.9
541800,541800 - Nitrous oxide,useeio,541800,541800 - Nitrous oxide,useeio,0.9
541800,541800 - Nitrous oxide,useeio,541800,541800 - Nitrous oxide,useeio,0.9
541800,541800 - Nitrous oxide,useeio,541800,541800 - Nitrous oxide,useeio,0.9
541800,541800 - Nitrous oxide,useeio,541800,541800 - Nitrous oxide,useeio,0.9
541800,541800 - Nitrous oxide,useeio,541800,541800 - Nitrous oxide,useeio,0.9
541800,541800 - Sulfur hexafluoride,useeio,541800,541800 - Sulfur hexafluoride,useeio,0.9
541800,541800 - Sulfur hexafluoride,useeio,541800,541800 - Sulfur hexafluoride,useeio,0.9
541800,541800 - Sulfur hexafluoride,useeio,541800,541800 - Sulfur hexafluoride,useeio,0.9
541800,541800 - Sulfur hexafluoride,useeio,541800,541800 - Sulfur hexafluoride,useeio,0.9
541800,541800 - Sulfur hexafluoride,useeio,541800,541800 - Sulfur hexafluoride,useeio,0.9
541800,541800 - Sulfur hexafluoride,useeio,541800,541800 - Sulfur hexafluoride,useeio,0.9
541800,541800 - Sulfur hexafluoride,useeio,541800,541800 - Sulfur hexafluoride,useeio,0.9
541920,541920 - Carbon dioxide,useeio,541920,541920 - Carbon dioxide,useeio,0.9
541920,541920 - Carbon dioxide,useeio,541920,541920 - Carbon dioxide,useeio,0.9
541920,541920 - Carbon dioxide,useeio,541920,541920 - Carbon dioxide,useeio,0.9
541920,541920 - Carbon dioxide,useeio,541920,541920 - Carbon dioxide,useeio,0.9
541920,541920 - Carbon dioxide,useeio,541920,541920 - Carbon dioxide,useeio,0.9
541920,541920 - Carbon dioxide,useeio,541920,541920 - Carbon dioxide,useeio,0.9
541920,541920 - Carbon dioxide,useeio,541920,541920 - Carbon dioxide,useeio,0.9
541920,541920 - HFCs and PFCs unspecified,useeio,541920,541920 - HFCs and PFCs unspecified,useeio,0.9
541920,541920 - HFCs and PFCs unspecified,useeio,541920,541920 - HFCs and PFCs unspecified,useeio,0.9
541920,541920 - HFCs and PFCs unspecified,useeio,541920,541920 - HFCs and PFCs unspecified,useeio,0.9
541920,541920 - HFCs and PFCs unspecified,useeio,541920,541920 - HFCs and PFCs unspecified,useeio,0.9
541920,541920 - HFCs and PFCs unspecified,useeio,541920,541920 - HFCs and PFCs unspecified,useeio,0.9
541920,541920 - HFCs and PFCs unspecified,useeio,541920,541920 - HFCs and PFCs unspecified,useeio,0.9
541920,541920 - HFCs and PFCs unspecified,useeio,541920,541920 - HFCs and PFCs unspecified,useeio,0.9
541920,541920 - Methane,useeio,541920,541920 - Methane,useeio,0.9
541920,541920 - Methane,useeio,541920,541920 - Methane,useeio,0.9
541920,541920 - Methane,useeio,541920,541920 - Methane,useeio,0.9
541920,541920 - Methane,useeio,541920,541920 - Methane,useeio,0.9
541920,541920 - Methane,useeio,541920,541920 - Methane,useeio,0.9
541920,541920 - Methane,useeio,541920,541920 - Methane,useeio,0.9
541920,541920 - Methane,useeio,541920,541920 - Methane,useeio,0.9
541920,541920 - Nitrous oxide,useeio,541920,541920 - Nitrous oxide,useeio,0.9
541920,541920 - Nitrous oxide,useeio,541920,541920 - Nitrous oxide,useeio,0.9
541920,541920 - Nitrous oxide,useeio,541920,541920 - Nitrous oxide,useeio,0.9
541920,541920 - Nitrous oxide,useeio,541920,541920 - Nitrous oxide,useeio,0.9
541920,541920 - Nitrous oxide,useeio,541920,541920 - Nitrous oxide,useeio,0.9
541920,541920 - Nitrous oxide,useeio,541920,541920 - Nitrous oxide,useeio,0.9
541920,541920 - Nitrous oxide,useeio,541920,541920 - Nitrous oxide,useeio,0.9
541920,541920 - Sulfur hexafluoride,useeio,541920,541920 - Sulfur hexafluoride,useeio,0.9
541920,541920 - Sulfur hexafluoride,useeio,541920,541920 - Sulfur hexafluoride,useeio,0.9
541920,541920 - Sulfur hexafluoride,useeio,541920,541920 - Sulfur hexafluoride,useeio,0.9
541920,541920 - Sulfur hexafluoride,useeio,541920,541920 - Sulfur hexafluoride,useeio,0.9
541920,541920 - Sulfur hexafluoride,useeio,541920,541920 - Sulfur hexafluoride,useeio,0.9
541920,541920 - Sulfur hexafluoride,useeio,541920,541920 - Sulfur hexafluoride,useeio,0.9
541920,541920 - Sulfur hexafluoride,useeio,541920,541920 - Sulfur hexafluoride,useeio,0.9
541940,541940 - Carbon dioxide,useeio,541940,541940 - Carbon dioxide,useeio,0.9
541940,541940 - Carbon dioxide,useeio,541940,541940 - Carbon dioxide,useeio,0.9
541940,541940 - Carbon dioxide,useeio,541940,541940 - Carbon dioxide,useeio,0.9
541940,541940 - Carbon dioxide,useeio,541940,541940 - Carbon dioxide,useeio,0.9
541940,541940 - Carbon dioxide,useeio,541940,541940 - Carbon dioxide,useeio,0.9
541940,541940 - Carbon dioxide,useeio,541940,541940 - Carbon dioxide,useeio,0.9
541940,541940 - Carbon dioxide,useeio,541940,541940 - Carbon dioxide,useeio,0.9
541940,541940 - HFCs and PFCs unspecified,useeio,541940,541940 - HFCs and PFCs unspecified,useeio,0.9
541940,541940 - HFCs and PFCs unspecified,useeio,541940,541940 - HFCs and PFCs unspecified,useeio,0.9
541940,541940 - HFCs and PFCs unspecified,useeio,541940,541940 - HFCs and PFCs unspecified,useeio,0.9
541940,541940 - HFCs and PFCs unspecified,useeio,541940,541940 - HFCs and PFCs unspecified,useeio,0.9
541940,541940 - HFCs and PFCs unspecified,useeio,541940,541940 - HFCs and PFCs unspecified,useeio,0.9
541940,541940 - HFCs and PFCs unspecified,useeio,541940,541940 - HFCs and PFCs unspecified,useeio,0.9
541940,541940 - HFCs and PFCs unspecified,useeio,541940,541940 - HFCs and PFCs unspecified,useeio,0.9
541940,541940 - Methane,useeio,541940,541940 - Methane,useeio,0.9
541940,541940 - Methane,useeio,541940,541940 - Methane,useeio,0.9
541940,541940 - Methane,useeio,541940,541940 - Methane,useeio,0.9
541940,541940 - Methane,useeio,541940,541940 - Methane,useeio,0.9
541940,541940 - Methane,useeio,541940,541940 - Methane,useeio,0.9
541940,541940 - Methane,useeio,541940,541940 - Methane,useeio,0.9
541940,541940 - Methane,useeio,541940,541940 - Methane,useeio,0.9
541940,541940 - Nitrous oxide,useeio,541940,541940 - Nitrous oxide,useeio,0.9
541940,541940 - Nitrous oxide,useeio,541940,541940 - Nitrous oxide,useeio,0.9
541940,541940 - Nitrous oxide,useeio,541940,541940 - Nitrous oxide,useeio,0.9
541940,541940 - Nitrous oxide,useeio,541940,541940 - Nitrous oxide,useeio,0.9
541940,541940 - Nitrous oxide,useeio,541940,541940 - Nitrous oxide,useeio,0.9
541940,541940 - Nitrous oxide,useeio,541940,541940 - Nitrous oxide,useeio,0.9
541940,541940 - Nitrous oxide,useeio,541940,541940 - Nitrous oxide,useeio,0.9
541940,541940 - Sulfur hexafluoride,useeio,541940,541940 - Sulfur hexafluoride,useeio,0.9
541940,541940 - Sulfur hexafluoride,useeio,541940,541940 - Sulfur hexafluoride,useeio,0.9
541940,541940 - Sulfur hexafluoride,useeio,541940,541940 - Sulfur hexafluoride,useeio,0.9
541940,541940 - Sulfur hexafluoride,useeio,541940,541940 - Sulfur hexafluoride,useeio,0.9
541940,541940 - Sulfur hexafluoride,useeio,541940,541940 - Sulfur hexafluoride,useeio,0.9
541940,541940 - Sulfur hexafluoride,useeio,541940,541940 - Sulfur hexafluoride,useeio,0.9
541940,541940 - Sulfur hexafluoride,useeio,541940,541940 - Sulfur hexafluoride,useeio,0.9
5419A0,5419A0 - Carbon dioxide,useeio,5419A0,5419A0 - Carbon dioxide,useeio,0.9
5419A0,5419A0 - Carbon dioxide,useeio,5419A0,5419A0 - Carbon dioxide,useeio,0.9
5419A0,5419A0 - Carbon dioxide,useeio,5419A0,5419A0 - Carbon dioxide,useeio,0.9
5419A0,5419A0 - Carbon dioxide,useeio,5419A0,5419A0 - Carbon dioxide,useeio,0.9
5419A0,5419A0 - Carbon dioxide,useeio,5419A0,5419A0 - Carbon dioxide,useeio,0.9
5419A0,5419A0 - Carbon dioxide,useeio,5419A0,5419A0 - Carbon dioxide,useeio,0.9
5419A0,5419A0 - Carbon dioxide,useeio,5419A0,5419A0 - Carbon dioxide,useeio,0.9
5419A0,5419A0 - HFCs and PFCs unspecified,useeio,5419A0,5419A0 - HFCs and PFCs unspecified,useeio,0.9
5419A0,5419A0 - HFCs and PFCs unspecified,useeio,5419A0,5419A0 - HFCs and PFCs unspecified,useeio,0.9
5419A0,5419A0 - HFCs and PFCs unspecified,useeio,5419A0,5419A0 - HFCs and PFCs unspecified,useeio,0.9
5419A0,5419A0 - HFCs and PFCs unspecified,useeio,5419A0,5419A0 - HFCs and PFCs unspecified,useeio,0.9
5419A0,5419A0 - HFCs and PFCs unspecified,useeio,5419A0,5419A0 - HFCs and PFCs unspecified,useeio,0.9
5419A0,5419A0 - HFCs and PFCs unspecified,useeio,5419A0,5419A0 - HFCs and PFCs unspecified,useeio,0.9
5419A0,5419A0 - HFCs and PFCs unspecified,useeio,5419A0,5419A0 - HFCs and PFCs unspecified,useeio,0.9
5419A0,5419A0 - Methane,useeio,5419A0,5419A0 - Methane,useeio,0.9
5419A0,5419A0 - Methane,useeio,5419A0,5419A0 - Methane,useeio,0.9
5419A0,5419A0 - Methane,useeio,5419A0,5419A0 - Methane,useeio,0.9
5419A0,5419A0 - Methane,useeio,5419A0,5419A0 - Methane,useeio,0.9
5419A0,5419A0 - Methane,useeio,5419A0,5419A0 - Methane,useeio,0.9
5419A0,5419A0 - Methane,useeio,5419A0,5419A0 - Methane,useeio,0.9
5419A0,5419A0 - Methane,useeio,5419A0,5419A0 - Methane,useeio,0.9
5419A0,5419A0 - Nitrous oxide,useeio,5419A0,5419A0 - Nitrous oxide,useeio,0.9
5419A0,5419A0 - Nitrous oxide,useeio,5419A0,5419A0 - Nitrous oxide,useeio,0.9
5419A0,5419A0 - Nitrous oxide,useeio,5419A0,5419A0 - Nitrous oxide,useeio,0.9
5419A0,5419A0 - Nitrous oxide,useeio,5419A0,5419A0 - Nitrous oxide,useeio,0.9
5419A0,5419A0 - Nitrous oxide,useeio,5419A0,5419A0 - Nitrous oxide,useeio,0.9
5419A0,5419A0 - Nitrous oxide,useeio,5419A0,5419A0 - Nitrous oxide,useeio,0.9
5419A0,5419A0 - Nitrous oxide,useeio,5419A0,5419A0 - Nitrous oxide,useeio,0.9
5419A0,5419A0 - Sulfur hexafluoride,useeio,5419A0,5419A0 - Sulfur hexafluoride,useeio,0.9
5419A0,5419A0 - Sulfur hexafluoride,useeio,5419A0,5419A0 - Sulfur hexafluoride,useeio,0.9
5419A0,5419A0 - Sulfur hexafluoride,useeio,5419A0,5419A0 - Sulfur hexafluoride,useeio,0.9
5419A0,5419A0 - Sulfur hexafluoride,useeio,5419A0,5419A0 - Sulfur hexafluoride,useeio,0.9
5419A0,5419A0 - Sulfur hexafluoride,useeio,5419A0,5419A0 - Sulfur hexafluoride,useeio,0.9
5419A0,5419A0 - Sulfur hexafluoride,useeio,5419A0,5419A0 - Sulfur hexafluoride,useeio,0.9
5419A0,5419A0 - Sulfur hexafluoride,useeio,5419A0,5419A0 - Sulfur hexafluoride,useeio,0.9
561,561 - Carbon dioxide,useeio,561,561 - Carbon dioxide,useeio,0.9
561,561 - Carbon dioxide,useeio,561,561 - Carbon dioxide,useeio,0.9
561,561 - Carbon dioxide,useeio,561,561 - Carbon dioxide,useeio,0.9
561,561 - Carbon dioxide,useeio,561,561 - Carbon dioxide,useeio,0.9
561,561 - Carbon dioxide,useeio,561,561 - Carbon dioxide,useeio,0.9
561,561 - Carbon dioxide,useeio,561,561 - Carbon dioxide,useeio,0.9
561,561 - Carbon dioxide,useeio,561,561 - Carbon dioxide,useeio,0.9
561,561 - HFCs and PFCs unspecified,useeio,561,561 - HFCs and PFCs unspecified,useeio,0.9
561,561 - HFCs and PFCs unspecified,useeio,561,561 - HFCs and PFCs unspecified,useeio,0.9
561,561 - HFCs and PFCs unspecified,useeio,561,561 - HFCs and PFCs unspecified,useeio,0.9
561,561 - HFCs and PFCs unspecified,useeio,561,561 - HFCs and PFCs unspecified,useeio,0.9
561,561 - HFCs and PFCs unspecified,useeio,561,561 - HFCs and PFCs unspecified,useeio,0.9
561,561 - HFCs and PFCs unspecified,useeio,561,561 - HFCs and PFCs unspecified,useeio,0.9
561,561 - HFCs and PFCs unspecified,useeio,561,561 - HFCs and PFCs unspecified,useeio,0.9
561,561 - Methane,useeio,561,561 - Methane,useeio,0.9
561,561 - Methane,useeio,561,561 - Methane,useeio,0.9
561,561 - Methane,useeio,561,561 - Methane,useeio,0.9
561,561 - Methane,useeio,561,561 - Methane,useeio,0.9
561,561 - Methane,useeio,561,561 - Methane,useeio,0.9
561,561 - Methane,useeio,561,561 - Methane,useeio,0.9
561,561 - Methane,useeio,561,561 - Methane,useeio,0.9
561,561 - Nitrous oxide,useeio,561,561 - Nitrous oxide,useeio,0.9
561,561 - Nitrous oxide,useeio,561,561 - Nitrous oxide,useeio,0.9
561,561 - Nitrous oxide,useeio,561,561 - Nitrous oxide,useeio,0.9
561,561 - Nitrous oxide,useeio,561,561 - Nitrous oxide,useeio,0.9
561,561 - Nitrous oxide,useeio,561,561 - Nitrous oxide,useeio,0.9
561,561 - Nitrous oxide,useeio,561,561 - Nitrous oxide,useeio,0.9
561,561 - Nitrous oxide,useeio,561,561 - Nitrous oxide,useeio,0.9
561,561 - Sulfur hexafluoride,useeio,561,561 - Sulfur hexafluoride,useeio,0.9
561,561 - Sulfur hexafluoride,useeio,561,561 - Sulfur hexafluoride,useeio,0.9
561,561 - Sulfur hexafluoride,useeio,561,561 - Sulfur hexafluoride,useeio,0.9
561,561 - Sulfur hexafluoride,useeio,561,561 - Sulfur hexafluoride,useeio,0.9
561,561 - Sulfur hexafluoride,useeio,561,561 - Sulfur hexafluoride,useeio,0.9
561,561 - Sulfur hexafluoride,useeio,561,561 - Sulfur hexafluoride,useeio,0.9
561,561 - Sulfur hexafluoride,useeio,561,561 - Sulfur hexafluoride,useeio,0.9
561100,561100 - Carbon dioxide,useeio,561100,561100 - Carbon dioxide,useeio,0.9
561100,561100 - Carbon dioxide,useeio,561100,561100 - Carbon dioxide,useeio,0.9
561100,561100 - Carbon dioxide,useeio,561100,561100 - Carbon dioxide,useeio,0.9
561100,561100 - Carbon dioxide,useeio,561100,561100 - Carbon dioxide,useeio,0.9
561100,561100 - Carbon dioxide,useeio,561100,561100 - Carbon dioxide,useeio,0.9
561100,561100 - Carbon dioxide,useeio,561100,561100 - Carbon dioxide,useeio,0.9
561100,561100 - Carbon dioxide,useeio,561100,561100 - Carbon dioxide,useeio,0.9
561100,561100 - HFCs and PFCs unspecified,useeio,561100,561100 - HFCs and PFCs unspecified,useeio,0.9
561100,561100 - HFCs and PFCs unspecified,useeio,561100,561100 - HFCs and PFCs unspecified,useeio,0.9
561100,561100 - HFCs and PFCs unspecified,useeio,561100,561100 - HFCs and PFCs unspecified,useeio,0.9
561100,561100 - HFCs and PFCs unspecified,useeio,561100,561100 - HFCs and PFCs unspecified,useeio,0.9
561100,561100 - HFCs and PFCs unspecified,useeio,561100,561100 - HFCs and PFCs unspecified,useeio,0.9
561100,561100 - HFCs and PFCs unspecified,useeio,561100,561100 - HFCs and PFCs unspecified,useeio,0.9
561100,561100 - HFCs and PFCs unspecified,useeio,561100,561100 - HFCs and PFCs unspecified,useeio,0.9
561100,561100 - Methane,useeio,561100,561100 - Methane,useeio,0.9
561100,561100 - Methane,useeio,561100,561100 - Methane,useeio,0.9
561100,561100 - Methane,useeio,561100,561100 - Methane,useeio,0.9
561100,561100 - Methane,useeio,561100,561100 - Methane,useeio,0.9
561100,561100 - Methane,useeio,561100,561100 - Methane,useeio,0.9
561100,561100 - Methane,useeio,561100,561100 - Methane,useeio,0.9
561100,561100 - Methane,useeio,561100,561100 - Methane,useeio,0.9
561100,561100 - Nitrous oxide,useeio,561100,561100 - Nitrous oxide,useeio,0.9
561100,561100 - Nitrous oxide,useeio,561100,561100 - Nitrous oxide,useeio,0.9
561100,561100 - Nitrous oxide,useeio,561100,561100 - Nitrous oxide,useeio,0.9
561100,561100 - Nitrous oxide,useeio,561100,561100 - Nitrous oxide,useeio,0.9
561100,561100 - Nitrous oxide,useeio,561100,561100 - Nitrous oxide,useeio,0.9
561100,561100 - Nitrous oxide,useeio,561100,561100 - Nitrous oxide,useeio,0.9
561100,561100 - Nitrous oxide,useeio,561100,561100 - Nitrous oxide,useeio,0.9
561100,561100 - Sulfur hexafluoride,useeio,561100,561100 - Sulfur hexafluoride,useeio,0.9
561100,561100 - Sulfur hexafluoride,useeio,561100,561100 - Sulfur hexafluoride,useeio,0.9
561100,561100 - Sulfur hexafluoride,useeio,561100,561100 - Sulfur hexafluoride,useeio,0.9
561100,561100 - Sulfur hexafluoride,useeio,561100,561100 - Sulfur hexafluoride,useeio,0.9
561100,561100 - Sulfur hexafluoride,useeio,561100,561100 - Sulfur hexafluoride,useeio,0.9
561100,561100 - Sulfur hexafluoride,useeio,561100,561100 - Sulfur hexafluoride,useeio,0.9
561100,561100 - Sulfur hexafluoride,useeio,561100,561100 - Sulfur hexafluoride,useeio,0.9
561200,561200 - Carbon dioxide,useeio,561200,561200 - Carbon dioxide,useeio,0.9
561200,561200 - Carbon dioxide,useeio,561200,561200 - Carbon dioxide,useeio,0.9
561200,561200 - Carbon dioxide,useeio,561200,561200 - Carbon dioxide,useeio,0.9
561200,561200 - Carbon dioxide,useeio,561200,561200 - Carbon dioxide,useeio,0.9
561200,561200 - Carbon dioxide,useeio,561200,561200 - Carbon dioxide,useeio,0.9
561200,561200 - Carbon dioxide,useeio,561200,561200 - Carbon dioxide,useeio,0.9
561200,561200 - Carbon dioxide,useeio,561200,561200 - Carbon dioxide,useeio,0.9
561200,561200 - HFCs and PFCs unspecified,useeio,561200,561200 - HFCs and PFCs unspecified,useeio,0.9
561200,561200 - HFCs and PFCs unspecified,useeio,561200,561200 - HFCs and PFCs unspecified,useeio,0.9
561200,561200 - HFCs and PFCs unspecified,useeio,561200,561200 - HFCs and PFCs unspecified,useeio,0.9
561200,561200 - HFCs and PFCs unspecified,useeio,561200,561200 - HFCs and PFCs unspecified,useeio,0.9
561200,561200 - HFCs and PFCs unspecified,useeio,561200,561200 - HFCs and PFCs unspecified,useeio,0.9
561200,561200 - HFCs and PFCs unspecified,useeio,561200,561200 - HFCs and PFCs unspecified,useeio,0.9
561200,561200 - HFCs and PFCs unspecified,useeio,561200,561200 - HFCs and PFCs unspecified,useeio,0.9
561200,561200 - Methane,useeio,561200,561200 - Methane,useeio,0.9
561200,561200 - Methane,useeio,561200,561200 - Methane,useeio,0.9
561200,561200 - Methane,useeio,561200,561200 - Methane,useeio,0.9
561200,561200 - Methane,useeio,561200,561200 - Methane,useeio,0.9
561200,561200 - Methane,useeio,561200,561200 - Methane,useeio,0.9
561200,561200 - Methane,useeio,561200,561200 - Methane,useeio,0.9
561200,561200 - Methane,useeio,561200,561200 - Methane,useeio,0.9
561200,561200 - Nitrous oxide,useeio,561200,561200 - Nitrous oxide,useeio,0.9
561200,561200 - Nitrous oxide,useeio,561200,561200 - Nitrous oxide,useeio,0.9
561200,561200 - Nitrous oxide,useeio,561200,561200 - Nitrous oxide,useeio,0.9
561200,561200 - Nitrous oxide,useeio,561200,561200 - Nitrous oxide,useeio,0.9
561200,561200 - Nitrous oxide,useeio,561200,561200 - Nitrous oxide,useeio,0.9
561200,561200 - Nitrous oxide,useeio,561200,561200 - Nitrous oxide,useeio,0.9
561200,561200 - Nitrous oxide,useeio,561200,561200 - Nitrous oxide,useeio,0.9
561200,561200 - Sulfur hexafluoride,useeio,561200,561200 - Sulfur hexafluoride,useeio,0.9
561200,561200 - Sulfur hexafluoride,useeio,561200,561200 - Sulfur hexafluoride,useeio,0.9
561200,561200 - Sulfur hexafluoride,useeio,561200,561200 - Sulfur hexafluoride,useeio,0.9
561200,561200 - Sulfur hexafluoride,useeio,561200,561200 - Sulfur hexafluoride,useeio,0.9
561200,561200 - Sulfur hexafluoride,useeio,561200,561200 - Sulfur hexafluoride,useeio,0.9
561200,561200 - Sulfur hexafluoride,useeio,561200,561200 - Sulfur hexafluoride,useeio,0.9
561200,561200 - Sulfur hexafluoride,useeio,561200,561200 - Sulfur hexafluoride,useeio,0.9
561300,561300 - Carbon dioxide,useeio,561300,561300 - Carbon dioxide,useeio,0.9
561300,561300 - Carbon dioxide,useeio,561300,561300 - Carbon dioxide,useeio,0.9
561300,561300 - Carbon dioxide,useeio,561300,561300 - Carbon dioxide,useeio,0.9
561300,561300 - Carbon dioxide,useeio,561300,561300 - Carbon dioxide,useeio,0.9
561300,561300 - Carbon dioxide,useeio,561300,561300 - Carbon dioxide,useeio,0.9
561300,561300 - Carbon dioxide,useeio,561300,561300 - Carbon dioxide,useeio,0.9
561300,561300 - Carbon dioxide,useeio,561300,561300 - Carbon dioxide,useeio,0.9
561300,561300 - HFCs and PFCs unspecified,useeio,561300,561300 - HFCs and PFCs unspecified,useeio,0.9
561300,561300 - HFCs and PFCs unspecified,useeio,561300,561300 - HFCs and PFCs unspecified,useeio,0.9
561300,561300 - HFCs and PFCs unspecified,useeio,561300,561300 - HFCs and PFCs unspecified,useeio,0.9
561300,561300 - HFCs and PFCs unspecified,useeio,561300,561300 - HFCs and PFCs unspecified,useeio,0.9
561300,561300 - HFCs and PFCs unspecified,useeio,561300,561300 - HFCs and PFCs unspecified,useeio,0.9
561300,561300 - HFCs and PFCs unspecified,useeio,561300,561300 - HFCs and PFCs unspecified,useeio,0.9
561300,561300 - HFCs and PFCs unspecified,useeio,561300,561300 - HFCs and PFCs unspecified,useeio,0.9
561300,561300 - Methane,useeio,561300,561300 - Methane,useeio,0.9
561300,561300 - Methane,useeio,561300,561300 - Methane,useeio,0.9
561300,561300 - Methane,useeio,561300,561300 - Methane,useeio,0.9
561300,561300 - Methane,useeio,561300,561300 - Methane,useeio,0.9
561300,561300 - Methane,useeio,561300,561300 - Methane,useeio,0.9
561300,561300 - Methane,useeio,561300,561300 - Methane,useeio,0.9
561300,561300 - Methane,useeio,561300,561300 - Methane,useeio,0.9
561300,561300 - Nitrous oxide,useeio,561300,561300 - Nitrous oxide,useeio,0.9
561300,561300 - Nitrous oxide,useeio,561300,561300 - Nitrous oxide,useeio,0.9
561300,561300 - Nitrous oxide,useeio,561300,561300 - Nitrous oxide,useeio,0.9
561300,561300 - Nitrous oxide,useeio,561300,561300 - Nitrous oxide,useeio,0.9
561300,561300 - Nitrous oxide,useeio,561300,561300 - Nitrous oxide,useeio,0.9
561300,561300 - Nitrous oxide,useeio,561300,561300 - Nitrous oxide,useeio,0.9
561300,561300 - Nitrous oxide,useeio,561300,561300 - Nitrous oxide,useeio,0.9
561300,561300 - Sulfur hexafluoride,useeio,561300,561300 - Sulfur hexafluoride,useeio,0.9
561300,561300 - Sulfur hexafluoride,useeio,561300,561300 - Sulfur hexafluoride,useeio,0.9
561300,561300 - Sulfur hexafluoride,useeio,561300,561300 - Sulfur hexafluoride,useeio,0.9
561300,561300 - Sulfur hexafluoride,useeio,561300,561300 - Sulfur hexafluoride,useeio,0.9
561300,561300 - Sulfur hexafluoride,useeio,561300,561300 - Sulfur hexafluoride,useeio,0.9
561300,561300 - Sulfur hexafluoride,useeio,561300,561300 - Sulfur hexafluoride,useeio,0.9
561300,561300 - Sulfur hexafluoride,useeio,561300,561300 - Sulfur hexafluoride,useeio,0.9
561400,561400 - Carbon dioxide,useeio,561400,561400 - Carbon dioxide,useeio,0.9
561400,561400 - Carbon dioxide,useeio,561400,561400 - Carbon dioxide,useeio,0.9
561400,561400 - Carbon dioxide,useeio,561400,561400 - Carbon dioxide,useeio,0.9
561400,561400 - Carbon dioxide,useeio,561400,561400 - Carbon dioxide,useeio,0.9
561400,561400 - Carbon dioxide,useeio,561400,561400 - Carbon dioxide,useeio,0.9
561400,561400 - Carbon dioxide,useeio,561400,561400 - Carbon dioxide,useeio,0.9
561400,561400 - Carbon dioxide,useeio,561400,561400 - Carbon dioxide,useeio,0.9
561400,561400 - HFCs and PFCs unspecified,useeio,561400,561400 - HFCs and PFCs unspecified,useeio,0.9
561400,561400 - HFCs and PFCs unspecified,useeio,561400,561400 - HFCs and PFCs unspecified,useeio,0.9
561400,561400 - HFCs and PFCs unspecified,useeio,561400,561400 - HFCs and PFCs unspecified,useeio,0.9
